zone_id,latitude,longitude,hour,day_of_week,month,is_holiday,temperature,precipitation,event_nearby,population_density,num_restaurants,transit_stops_nearby,demand_count
Ramsay,51.037318,-114.038621,15,1,3,0,-4.4,0.2,0,4208.0,75,13,12
Eau Claire,51.051692,-114.072547,7,5,5,0,6.6,2.1,0,8455.0,24,4,11
Forest Lawn,51.042664,-113.976821,21,3,10,1,2.1,1.8,0,2420.0,8,4,6
Inglewood,51.038538,-114.032526,11,0,2,0,-13.1,0.1,0,2547.0,14,15,6
McKenzie Towne,50.919575,-113.959129,4,5,3,0,-3.3,2.3,0,1688.0,10,1,2
Forest Lawn,51.046426,-113.972567,3,4,6,0,19.4,0.8,0,2420.0,8,4,0
University District,51.077845,-114.127362,7,3,10,0,17.4,0.4,0,1952.0,4,5,15
Ramsay,51.038696,-114.036654,22,4,4,0,5.2,1.3,0,4208.0,75,13,7
Sunalta,51.046259,-114.086148,6,6,1,1,-15.0,0.7,0,2854.0,63,15,2
East Village,51.047964,-114.05204,0,1,4,0,2.7,2.2,0,14642.0,72,17,3
Sunnyside,51.061191,-114.087375,1,2,9,0,11.6,0.9,0,1031.0,28,19,2
Hillhurst,51.058208,-114.093368,7,5,11,0,-8.1,0.7,0,11663.0,44,7,13
Sunnyside,51.057442,-114.087296,21,6,12,0,-13.1,5.3,0,1031.0,28,19,14
Forest Lawn,51.041474,-113.9662,3,0,12,0,-5.4,1.2,0,2420.0,8,4,1
Victoria Park,51.038153,-114.052449,7,3,10,0,9.7,0.7,0,13659.0,54,25,23
Downtown Commercial Core,51.050316,-114.062012,10,0,1,0,-18.7,2.0,0,9194.0,132,27,9
Bowness,51.088717,-114.181563,9,2,9,1,16.9,1.8,0,677.0,6,6,3
McKenzie Towne,50.921601,-113.957907,23,0,11,0,7.8,0.3,0,1688.0,10,1,2
Crescent Heights,51.059481,-114.063866,0,6,11,0,-7.9,2.7,0,4062.0,74,4,4
Marlborough,51.053023,-113.973539,10,3,2,0,-3.2,1.1,0,1531.0,10,4,1
17th Avenue SW,51.035532,-114.08147,6,5,1,0,-6.8,0.4,0,10501.0,66,8,5
Beltline,51.042685,-114.070695,16,1,11,0,-9.9,1.7,0,12253.0,72,21,29
Sunnyside,51.056611,-114.087422,22,4,12,0,4.0,0.7,0,1031.0,28,19,14
Kensington,51.053213,-114.084127,15,5,5,0,8.6,9.7,0,8998.0,148,16,35
Tuscany,51.129798,-114.221165,12,0,2,0,-6.3,0.2,0,425.0,14,1,3
17th Avenue SW,51.036473,-114.086358,17,3,9,0,12.9,4.4,0,10501.0,66,8,23
Coventry Hills,51.156833,-114.081608,3,4,10,0,2.5,8.5,0,839.0,21,3,0
Chinatown,51.050621,-114.067847,22,2,6,0,16.8,2.3,0,14759.0,49,10,11
17th Avenue SW,51.037506,-114.081714,18,2,4,0,-5.2,3.9,0,10501.0,66,8,18
Bridgeland,51.056109,-114.043907,15,2,1,0,-15.3,3.0,0,7505.0,38,33,13
Tuscany,51.128269,-114.223134,8,6,12,0,-15.6,2.5,0,425.0,14,1,2
Bridgeland,51.052536,-114.043564,19,2,1,0,-18.4,1.5,0,7505.0,38,33,5
Cliff Bungalow,51.032371,-114.073925,14,4,4,0,14.2,0.3,0,2836.0,77,7,18
Signal Hill,51.018481,-114.169567,13,2,6,0,12.8,10.3,0,1089.0,3,4,17
Bridgeland,51.054132,-114.047678,19,2,6,0,14.8,5.2,0,7505.0,38,33,33
Signal Hill,51.01529,-114.17206,15,3,3,0,7.4,1.2,0,1089.0,3,4,13
Inglewood,51.040243,-114.026439,19,4,4,0,1.5,3.5,0,2547.0,14,15,10
Sunalta,51.040982,-114.092367,2,5,12,0,-2.0,1.0,0,2854.0,63,15,1
Chinatown,51.053796,-114.067267,9,3,12,0,-8.6,0.9,0,14759.0,49,10,14
Eau Claire,51.054708,-114.073119,19,3,9,0,8.1,4.4,0,8455.0,24,4,18
Mount Royal,51.031427,-114.083367,12,4,3,0,-2.3,0.7,0,10123.0,46,3,21
Sunalta,51.04445,-114.091589,3,6,11,0,-2.3,0.7,0,2854.0,63,15,2
Eau Claire,51.052531,-114.072688,12,0,1,0,-17.7,0.1,0,8455.0,24,4,7
Ramsay,51.03819,-114.035833,11,2,1,1,-9.4,1.4,0,4208.0,75,13,11
Inglewood,51.039513,-114.028977,22,1,1,0,-6.1,4.8,0,2547.0,14,15,14
Marda Loop,51.027793,-114.099449,20,3,8,0,28.5,3.1,0,1451.0,7,3,15
Signal Hill,51.020701,-114.172371,1,3,7,0,20.1,2.6,0,1089.0,3,4,1
Mission,51.033542,-114.069658,8,0,2,0,-4.9,0.3,0,2547.0,129,15,26
University District,51.078551,-114.124586,11,3,3,0,1.4,0.2,0,1952.0,4,5,12
Ramsay,51.034517,-114.032624,15,4,10,0,5.5,0.4,0,4208.0,75,13,15
Downtown Commercial Core,51.047359,-114.061745,11,2,12,0,-7.6,0.9,0,9194.0,132,27,15
Forest Lawn,51.042673,-113.969706,12,4,7,0,17.8,5.7,0,2420.0,8,4,17
Kensington,51.053498,-114.082343,15,0,5,0,20.3,3.5,0,8998.0,148,16,20
East Village,51.04525,-114.048081,5,2,6,0,21.0,15.5,0,14642.0,72,17,9
Kensington,51.053755,-114.090463,12,6,11,0,-0.4,0.3,0,8998.0,148,16,29
Beltline,51.040606,-114.069341,17,0,6,0,13.9,13.1,0,12253.0,72,21,48
Bridgeland,51.053653,-114.041412,13,1,2,0,-11.5,0.7,0,7505.0,38,33,9
East Village,51.043628,-114.050455,9,3,2,0,7.4,0.9,1,14642.0,72,17,39
Crescent Heights,51.056907,-114.06554,19,0,1,0,-14.1,0.3,0,4062.0,74,4,15
Eau Claire,51.052464,-114.067717,4,2,5,0,10.2,19.6,0,8455.0,24,4,2
East Village,51.042461,-114.048074,9,2,7,0,22.3,3.5,0,14642.0,72,17,31
Crowfoot,51.125562,-114.154942,6,3,4,0,9.4,1.3,0,1289.0,9,6,5
Ramsay,51.036618,-114.03239,20,4,12,0,-5.8,0.1,0,4208.0,75,13,6
Crowfoot,51.12401,-114.160448,19,5,7,0,15.9,13.9,0,1289.0,9,6,9
Marlborough,51.056376,-113.971183,8,5,9,0,11.6,0.7,0,1531.0,10,4,12
Shawnessy,50.910687,-114.06084,11,4,5,0,15.8,2.3,0,1900.0,8,1,1
Bridgeland,51.052886,-114.045777,6,2,11,0,4.6,0.4,0,7505.0,38,33,8
Downtown Commercial Core,51.046455,-114.063085,20,1,11,0,-11.6,1.6,0,9194.0,132,27,15
Ramsay,51.036926,-114.036184,12,6,6,0,23.4,3.9,0,4208.0,75,13,26
Hillhurst,51.057518,-114.091759,0,3,4,0,6.9,0.8,0,11663.0,44,7,3
Beltline,51.038204,-114.071048,4,4,1,0,-14.7,0.6,0,12253.0,72,21,1
Shawnessy,50.90963,-114.067848,14,1,2,0,-3.9,1.4,0,1900.0,8,1,4
Hillhurst,51.057414,-114.091442,16,6,5,0,18.5,2.0,0,11663.0,44,7,24
Mount Royal,51.031252,-114.081233,23,3,5,0,11.4,4.9,0,10123.0,46,3,6
Marda Loop,51.026315,-114.092823,5,4,6,0,17.2,2.9,0,1451.0,7,3,5
Bankview,51.033934,-114.091594,17,0,10,0,7.5,1.4,0,3178.0,18,7,29
Tuscany,51.125477,-114.221242,16,4,2,0,-3.7,0.9,0,425.0,14,1,4
Kensington,51.053848,-114.085362,2,6,6,0,11.6,4.5,1,8998.0,148,16,6
17th Avenue SW,51.038109,-114.081283,6,5,12,0,-6.8,1.9,0,10501.0,66,8,9
Inglewood,51.034855,-114.02577,17,3,8,0,15.0,0.9,0,2547.0,14,15,31
Forest Lawn,51.045855,-113.973647,14,2,10,0,-1.0,4.9,0,2420.0,8,4,7
East Village,51.047672,-114.049565,9,4,2,0,-17.5,0.3,0,14642.0,72,17,18
Forest Lawn,51.042848,-113.970614,16,6,4,0,3.1,1.3,0,2420.0,8,4,11
Sunnyside,51.060778,-114.083614,18,5,1,0,-11.9,0.2,0,1031.0,28,19,7
Marda Loop,51.023089,-114.098235,23,4,9,0,14.0,0.1,1,1451.0,7,3,2
Chinatown,51.050764,-114.064711,1,3,4,0,15.3,12.3,0,14759.0,49,10,2
Cliff Bungalow,51.032599,-114.078929,10,1,9,0,12.6,17.6,0,2836.0,77,7,21
Cliff Bungalow,51.032767,-114.07338,0,1,12,1,-6.6,0.9,0,2836.0,77,7,1
Coventry Hills,51.15029,-114.078235,2,3,1,0,-9.0,1.0,0,839.0,21,3,0
Crowfoot,51.122996,-114.157828,10,1,2,0,-8.3,0.5,0,1289.0,9,6,5
Victoria Park,51.03515,-114.054845,11,6,1,0,-2.9,0.2,0,13659.0,54,25,11
Downtown Commercial Core,51.049432,-114.066036,17,4,5,0,16.9,1.9,0,9194.0,132,27,44
Mount Royal,51.029813,-114.08419,4,5,12,0,-6.2,0.1,0,10123.0,46,3,1
Hillhurst,51.056887,-114.097058,19,0,11,0,-2.2,0.7,1,11663.0,44,7,39
University District,51.074981,-114.134922,21,5,3,0,-6.9,0.1,0,1952.0,4,5,10
Eau Claire,51.055011,-114.077932,20,2,1,0,-9.8,0.2,0,8455.0,24,4,10
East Village,51.049996,-114.05194,23,4,5,0,4.7,0.9,0,14642.0,72,17,10
Shawnessy,50.910277,-114.068138,9,2,1,0,-23.0,0.4,0,1900.0,8,1,4
Inglewood,51.036232,-114.031428,18,1,6,0,18.3,0.1,0,2547.0,14,15,24
Mount Royal,51.030737,-114.080182,14,5,8,0,22.3,0.6,0,10123.0,46,3,11
Hillhurst,51.057117,-114.092325,7,4,9,0,15.9,10.3,0,11663.0,44,7,21
Bridgeland,51.056281,-114.043085,22,5,7,0,19.1,47.9,0,7505.0,38,33,35
Hillhurst,51.059933,-114.08641,13,3,6,0,12.7,15.7,0,11663.0,44,7,26
Mission,51.03584,-114.062263,8,1,1,0,-16.7,0.0,0,2547.0,129,15,17
Victoria Park,51.039524,-114.055442,23,6,3,0,1.5,0.8,0,13659.0,54,25,12
Marda Loop,51.025791,-114.099247,8,4,4,0,10.1,3.6,0,1451.0,7,3,17
Mount Royal,51.031491,-114.088558,17,1,7,0,22.4,0.7,0,10123.0,46,3,32
Coventry Hills,51.155865,-114.079995,11,5,7,0,12.8,2.1,0,839.0,21,3,7
Marda Loop,51.02705,-114.099458,4,0,9,0,13.2,6.0,0,1451.0,7,3,2
Marlborough,51.049845,-113.970026,14,4,6,1,18.0,9.1,0,1531.0,10,4,9
Mission,51.036654,-114.065221,2,4,6,0,21.6,9.5,0,2547.0,129,15,2
Bankview,51.033381,-114.090852,13,1,8,0,24.3,8.2,1,3178.0,18,7,46
Forest Lawn,51.042854,-113.9688,14,4,2,0,-9.4,1.1,0,2420.0,8,4,8
Crescent Heights,51.056677,-114.060967,0,1,10,0,11.3,2.1,0,4062.0,74,4,1
Inglewood,51.036397,-114.026545,3,3,9,0,18.6,0.3,0,2547.0,14,15,0
Kensington,51.055009,-114.08324,3,0,11,0,-10.2,8.2,0,8998.0,148,16,1
Eau Claire,51.052757,-114.072303,7,1,7,0,22.7,5.0,1,8455.0,24,4,40
Shawnessy,50.908181,-114.066379,22,5,8,0,20.3,34.1,0,1900.0,8,1,5
Coventry Hills,51.155565,-114.087708,11,4,1,0,-9.3,1.4,0,839.0,21,3,5
Coventry Hills,51.153585,-114.080476,19,4,1,0,-2.5,0.0,0,839.0,21,3,1
Hillhurst,51.056182,-114.092546,10,2,4,0,2.8,2.3,0,11663.0,44,7,20
Beltline,51.040292,-114.067903,16,1,1,0,-6.0,0.2,0,12253.0,72,21,28
Kensington,51.052093,-114.085356,3,4,7,0,19.0,6.2,0,8998.0,148,16,4
17th Avenue SW,51.036924,-114.079918,13,3,5,0,14.1,12.0,0,10501.0,66,8,31
McKenzie Towne,50.924312,-113.961798,6,3,2,1,-11.4,1.6,0,1688.0,10,1,1
Victoria Park,51.038132,-114.051136,5,1,1,0,2.2,0.9,0,13659.0,54,25,3
Victoria Park,51.04057,-114.054957,23,1,11,0,-2.8,0.0,0,13659.0,54,25,7
Bowness,51.084886,-114.188353,6,1,2,1,-4.0,0.5,0,677.0,6,6,2
Cliff Bungalow,51.03563,-114.069287,1,1,10,0,8.4,2.4,0,2836.0,77,7,3
Downtown Commercial Core,51.047195,-114.066821,5,1,5,0,13.5,4.3,0,9194.0,132,27,4
Crowfoot,51.119759,-114.158007,5,1,5,0,11.2,1.1,1,1289.0,9,6,4
Forest Lawn,51.047677,-113.966439,5,3,9,0,16.2,10.4,0,2420.0,8,4,0
Marda Loop,51.024088,-114.094665,16,6,2,0,-3.4,1.7,0,1451.0,7,3,23
Inglewood,51.038145,-114.023024,11,6,7,0,23.7,3.1,0,2547.0,14,15,13
Inglewood,51.037123,-114.027786,17,5,12,0,-7.1,2.2,0,2547.0,14,15,16
University District,51.077394,-114.126194,14,1,12,0,-6.8,1.2,0,1952.0,4,5,8
Mount Royal,51.032287,-114.083677,15,1,4,0,8.2,2.6,0,10123.0,46,3,18
Mount Royal,51.029764,-114.088405,8,4,12,0,-2.6,1.1,0,10123.0,46,3,11
Bridgeland,51.054228,-114.045625,9,2,1,0,-8.4,1.1,0,7505.0,38,33,18
Hillhurst,51.055278,-114.096803,9,5,7,0,13.9,2.8,0,11663.0,44,7,14
Crescent Heights,51.058099,-114.064232,19,6,6,0,14.8,10.4,0,4062.0,74,4,14
Kensington,51.052212,-114.083694,7,3,1,0,-4.3,2.5,0,8998.0,148,16,12
Tuscany,51.129216,-114.22145,13,5,11,0,1.1,3.0,0,425.0,14,1,3
Marlborough,51.054074,-113.971207,0,2,3,0,-2.3,1.8,0,1531.0,10,4,4
Kensington,51.05194,-114.092239,0,1,1,0,-15.7,1.9,0,8998.0,148,16,0
Marda Loop,51.024428,-114.091785,8,2,10,0,7.4,1.0,0,1451.0,7,3,20
Crescent Heights,51.056765,-114.068389,4,4,7,0,22.5,5.9,0,4062.0,74,4,4
Sunalta,51.048511,-114.093394,22,0,12,0,-8.3,0.2,0,2854.0,63,15,6
Kensington,51.052905,-114.08814,15,6,2,0,-4.9,0.3,0,8998.0,148,16,22
Signal Hill,51.019636,-114.17057,4,0,9,0,9.8,4.4,0,1089.0,3,4,1
Mount Royal,51.029546,-114.082295,4,6,1,0,-7.9,0.3,1,10123.0,46,3,1
Hillhurst,51.056274,-114.085197,22,0,8,0,27.7,8.8,0,11663.0,44,7,17
Downtown Commercial Core,51.048718,-114.064991,16,6,4,0,6.2,1.2,0,9194.0,132,27,29
Kensington,51.053235,-114.083439,1,0,11,0,0.1,0.1,0,8998.0,148,16,4
Hillhurst,51.055336,-114.09727,8,3,6,0,19.9,0.6,0,11663.0,44,7,32
Eau Claire,51.053949,-114.070764,5,3,8,0,18.5,0.6,0,8455.0,24,4,3
University District,51.07478,-114.132203,16,1,4,0,6.7,2.7,0,1952.0,4,5,10
University District,51.075253,-114.131234,14,4,11,0,-12.8,0.9,0,1952.0,4,5,11
Forest Lawn,51.045304,-113.968742,7,4,2,0,0.3,0.1,0,2420.0,8,4,10
Beltline,51.037685,-114.062689,13,4,7,0,18.5,9.5,0,12253.0,72,21,30
Crowfoot,51.122683,-114.158474,17,6,6,0,16.5,5.4,0,1289.0,9,6,19
Mission,51.035452,-114.065188,18,5,8,0,16.8,1.5,0,2547.0,129,15,28
Bowness,51.085958,-114.186363,18,6,11,0,-9.3,0.3,0,677.0,6,6,12
Forest Lawn,51.043464,-113.974622,6,4,11,0,-0.9,2.4,0,2420.0,8,4,3
Tuscany,51.126573,-114.218783,2,5,4,0,3.5,4.7,0,425.0,14,1,0
Beltline,51.041834,-114.068763,9,6,9,0,12.7,1.1,0,12253.0,72,21,14
Bridgeland,51.053478,-114.039759,21,1,2,0,-10.7,1.2,0,7505.0,38,33,11
Eau Claire,51.053821,-114.06947,17,5,1,0,-10.7,0.5,1,8455.0,24,4,30
Tuscany,51.131453,-114.224167,5,3,9,0,16.8,9.5,0,425.0,14,1,3
Chinatown,51.049044,-114.068428,8,3,3,0,-6.4,0.9,0,14759.0,49,10,28
Crowfoot,51.126177,-114.159586,22,4,6,0,13.1,9.4,0,1289.0,9,6,3
Signal Hill,51.01834,-114.169742,10,3,5,0,5.9,4.7,0,1089.0,3,4,7
Inglewood,51.033846,-114.02922,4,3,3,0,-4.6,2.1,0,2547.0,14,15,0
University District,51.077279,-114.129124,14,4,8,0,20.2,0.3,0,1952.0,4,5,9
Crescent Heights,51.056736,-114.062741,19,3,1,0,-16.3,0.2,0,4062.0,74,4,4
Chinatown,51.052393,-114.064352,16,5,11,0,2.6,2.6,0,14759.0,49,10,31
Inglewood,51.033754,-114.026121,9,5,11,0,-5.0,1.4,0,2547.0,14,15,7
University District,51.078806,-114.130602,3,0,5,1,19.0,5.0,0,1952.0,4,5,2
Hillhurst,51.053777,-114.093094,6,6,1,0,-11.1,0.1,1,11663.0,44,7,15
17th Avenue SW,51.037947,-114.082917,15,2,12,0,-8.2,2.1,0,10501.0,66,8,19
University District,51.079139,-114.13098,2,1,8,0,17.8,4.6,0,1952.0,4,5,2
Bankview,51.032765,-114.087078,6,4,10,0,8.2,2.3,0,3178.0,18,7,7
Mission,51.031839,-114.075652,17,0,2,0,-5.0,0.1,0,2547.0,129,15,26
Bowness,51.088658,-114.192224,10,3,3,0,7.7,1.2,0,677.0,6,6,3
East Village,51.043372,-114.048206,23,6,3,0,-3.0,2.1,0,14642.0,72,17,20
Cliff Bungalow,51.035029,-114.075515,12,5,2,0,-6.3,1.5,0,2836.0,77,7,16
Crescent Heights,51.05479,-114.061178,16,3,2,0,-5.8,0.1,1,4062.0,74,4,26
Ramsay,51.037666,-114.036125,0,5,4,0,5.9,3.4,0,4208.0,75,13,5
Beltline,51.040794,-114.069101,2,0,3,0,-1.5,2.0,0,12253.0,72,21,1
University District,51.074182,-114.130938,11,2,8,0,25.4,0.8,0,1952.0,4,5,16
Bridgeland,51.052947,-114.041917,15,6,9,0,11.5,3.3,0,7505.0,38,33,19
Marda Loop,51.025951,-114.100691,3,3,1,0,-10.0,0.0,0,1451.0,7,3,0
Ramsay,51.035977,-114.035096,20,0,5,0,21.7,0.4,0,4208.0,75,13,10
17th Avenue SW,51.041188,-114.07665,17,6,6,0,13.8,1.8,0,10501.0,66,8,33
Eau Claire,51.051249,-114.068875,12,4,2,0,-18.2,0.8,0,8455.0,24,4,11
Beltline,51.043755,-114.0656,10,0,1,0,-12.0,0.2,1,12253.0,72,21,19
Coventry Hills,51.155706,-114.083337,21,0,2,0,-7.9,1.1,0,839.0,21,3,2
Downtown Commercial Core,51.048166,-114.06049,14,2,2,0,-16.7,0.3,0,9194.0,132,27,11
Bowness,51.087512,-114.191435,4,3,7,0,22.7,3.1,0,677.0,6,6,0
Ramsay,51.038887,-114.035869,13,6,3,0,-4.2,3.2,0,4208.0,75,13,25
Bowness,51.086742,-114.184469,16,2,1,0,-12.4,0.0,0,677.0,6,6,5
Bowness,51.086523,-114.186444,5,6,11,0,-6.2,0.0,0,677.0,6,6,3
Bridgeland,51.057293,-114.039767,19,3,3,0,2.5,0.7,0,7505.0,38,33,20
Bankview,51.030767,-114.092543,6,1,9,0,3.3,2.2,0,3178.0,18,7,6
Cliff Bungalow,51.034875,-114.074093,11,3,1,0,-3.9,1.3,0,2836.0,77,7,12
Bowness,51.088022,-114.183762,12,3,12,0,-7.0,0.4,0,677.0,6,6,7
McKenzie Towne,50.920949,-113.966273,8,4,4,0,-1.0,1.6,0,1688.0,10,1,6
Mount Royal,51.034347,-114.079847,21,3,3,0,6.1,0.1,0,10123.0,46,3,10
Bridgeland,51.056618,-114.043223,9,1,3,0,5.5,0.2,0,7505.0,38,33,20
Crowfoot,51.122106,-114.163103,9,0,7,0,21.4,1.1,0,1289.0,9,6,13
Tuscany,51.127953,-114.221558,14,1,12,0,-14.5,0.1,0,425.0,14,1,6
Crescent Heights,51.060712,-114.062313,4,0,6,0,12.1,6.6,0,4062.0,74,4,1
University District,51.075708,-114.135039,11,3,4,0,14.4,0.6,0,1952.0,4,5,9
Chinatown,51.052539,-114.068633,3,5,5,0,8.8,20.0,0,14759.0,49,10,2
Ramsay,51.03611,-114.034482,17,4,4,1,10.2,2.7,0,4208.0,75,13,17
Chinatown,51.048446,-114.064749,0,6,8,0,22.0,3.3,0,14759.0,49,10,4
Eau Claire,51.051346,-114.075414,17,2,7,0,23.8,5.7,0,8455.0,24,4,33
Tuscany,51.125208,-114.229283,21,2,8,0,18.0,10.9,0,425.0,14,1,4
Bowness,51.084446,-114.188074,23,5,9,1,13.3,11.0,0,677.0,6,6,4
Chinatown,51.04833,-114.069974,16,0,3,0,-12.8,0.1,0,14759.0,49,10,27
Signal Hill,51.020431,-114.17048,9,5,11,0,1.8,0.2,0,1089.0,3,4,7
Downtown Commercial Core,51.044767,-114.066918,5,3,3,0,-6.8,0.8,0,9194.0,132,27,4
University District,51.076298,-114.136655,13,1,5,0,6.0,1.9,0,1952.0,4,5,12
Bankview,51.032855,-114.08887,2,6,6,0,18.3,2.4,0,3178.0,18,7,2
Bowness,51.08619,-114.189067,21,1,7,0,19.4,16.2,0,677.0,6,6,8
Forest Lawn,51.043883,-113.973861,2,6,12,0,-7.3,1.4,0,2420.0,8,4,2
Bowness,51.084267,-114.186275,3,6,4,0,9.2,5.0,0,677.0,6,6,0
Kensington,51.051978,-114.08735,5,2,12,0,-4.8,3.1,0,8998.0,148,16,4
University District,51.076443,-114.129146,5,1,1,0,-12.9,0.6,0,1952.0,4,5,0
Bridgeland,51.052822,-114.040794,0,4,2,0,-1.0,0.0,0,7505.0,38,33,2
Mission,51.032936,-114.068061,20,1,6,0,23.1,9.0,1,2547.0,129,15,47
Shawnessy,50.908986,-114.068242,13,1,5,0,20.1,1.4,0,1900.0,8,1,7
Kensington,51.048704,-114.084267,17,2,6,0,24.5,30.1,0,8998.0,148,16,52
Shawnessy,50.912484,-114.064722,2,5,8,0,24.1,13.0,0,1900.0,8,1,0
McKenzie Towne,50.922128,-113.951483,2,0,3,0,-1.2,1.1,0,1688.0,10,1,0
17th Avenue SW,51.036731,-114.077356,5,4,4,0,9.6,1.2,0,10501.0,66,8,2
Eau Claire,51.053746,-114.074449,17,2,2,0,-2.2,0.4,0,8455.0,24,4,21
East Village,51.046975,-114.053097,20,4,2,0,-4.5,0.2,0,14642.0,72,17,11
Coventry Hills,51.152982,-114.081345,12,5,10,0,2.2,2.4,1,839.0,21,3,15
Beltline,51.04021,-114.068556,2,4,2,0,-4.6,0.9,0,12253.0,72,21,0
Coventry Hills,51.154579,-114.083923,1,0,11,0,-3.4,0.4,1,839.0,21,3,2
Bankview,51.032201,-114.093196,12,5,11,0,-1.8,0.6,0,3178.0,18,7,18
Cliff Bungalow,51.03272,-114.077508,11,2,4,0,-3.4,6.6,0,2836.0,77,7,29
Inglewood,51.039204,-114.021913,11,5,8,0,11.4,2.1,0,2547.0,14,15,17
Coventry Hills,51.152853,-114.08659,3,3,2,0,-10.5,1.4,0,839.0,21,3,0
Bridgeland,51.056771,-114.043244,3,1,6,0,12.2,11.9,0,7505.0,38,33,1
Cliff Bungalow,51.034014,-114.07552,22,2,1,0,-12.7,1.8,0,2836.0,77,7,13
Eau Claire,51.053931,-114.06897,9,1,12,0,-8.3,1.6,0,8455.0,24,4,9
Cliff Bungalow,51.033483,-114.073592,3,2,8,0,16.2,0.4,0,2836.0,77,7,1
Coventry Hills,51.155633,-114.077895,12,1,1,0,-4.2,0.6,0,839.0,21,3,1
Crescent Heights,51.057027,-114.061201,9,3,5,0,15.7,20.5,0,4062.0,74,4,33
Tuscany,51.127326,-114.225099,22,5,6,0,11.9,26.9,0,425.0,14,1,9
Mount Royal,51.032152,-114.079365,16,0,6,0,15.8,26.7,0,10123.0,46,3,36
Sunalta,51.044797,-114.094743,22,2,8,0,19.8,1.6,0,2854.0,63,15,10
Eau Claire,51.052796,-114.073903,19,1,11,0,-5.2,3.5,1,8455.0,24,4,20
Beltline,51.040909,-114.071892,21,6,10,0,6.5,8.6,0,12253.0,72,21,25
Tuscany,51.127199,-114.226893,19,2,1,0,-18.7,0.0,0,425.0,14,1,4
Marlborough,51.052827,-113.96896,14,0,8,0,16.2,3.7,0,1531.0,10,4,8
Coventry Hills,51.153257,-114.083782,9,6,3,0,-1.4,0.4,0,839.0,21,3,2
Bridgeland,51.053932,-114.041655,4,6,11,1,0.6,0.8,0,7505.0,38,33,1
Eau Claire,51.052143,-114.06497,0,6,9,0,13.8,3.4,0,8455.0,24,4,2
Eau Claire,51.051472,-114.072986,18,2,5,0,15.1,1.1,0,8455.0,24,4,22
Crowfoot,51.122266,-114.157315,14,1,9,0,17.8,2.9,0,1289.0,9,6,5
Tuscany,51.129543,-114.223242,4,0,2,1,-4.3,0.2,0,425.0,14,1,0
Downtown Commercial Core,51.048585,-114.061595,1,0,10,0,1.2,2.2,0,9194.0,132,27,1
Bridgeland,51.056499,-114.038745,21,5,3,0,2.9,0.4,0,7505.0,38,33,22
Sunalta,51.04252,-114.092328,6,5,9,0,4.6,2.4,0,2854.0,63,15,7
Downtown Commercial Core,51.047508,-114.06391,14,4,7,0,21.9,0.6,0,9194.0,132,27,30
Inglewood,51.036876,-114.023242,13,5,11,0,2.7,1.9,0,2547.0,14,15,14
Signal Hill,51.017726,-114.168553,13,6,10,0,2.0,0.9,0,1089.0,3,4,6
Crowfoot,51.122563,-114.161075,10,0,3,0,-5.2,0.7,0,1289.0,9,6,5
Hillhurst,51.057601,-114.095109,21,3,12,0,-1.6,0.0,0,11663.0,44,7,8
Cliff Bungalow,51.036794,-114.07817,13,1,11,0,2.3,0.6,0,2836.0,77,7,24
Victoria Park,51.042799,-114.052989,6,2,1,0,-24.0,2.5,0,13659.0,54,25,7
Crescent Heights,51.054963,-114.061556,17,1,12,0,-10.8,0.2,0,4062.0,74,4,26
Tuscany,51.127743,-114.223911,15,0,8,0,13.1,0.2,0,425.0,14,1,10
Cliff Bungalow,51.034066,-114.077397,6,3,5,0,9.1,3.9,0,2836.0,77,7,12
Tuscany,51.126674,-114.227285,17,2,6,0,15.1,1.0,0,425.0,14,1,7
Inglewood,51.037745,-114.031118,13,2,4,0,8.1,3.5,0,2547.0,14,15,14
Marda Loop,51.024315,-114.09747,0,5,3,0,-4.9,1.6,0,1451.0,7,3,3
Victoria Park,51.042692,-114.056506,17,5,10,0,5.0,1.4,0,13659.0,54,25,36
Sunnyside,51.055622,-114.088795,10,0,6,0,20.9,16.3,0,1031.0,28,19,16
Downtown Commercial Core,51.049205,-114.055404,7,6,10,0,2.3,4.6,0,9194.0,132,27,16
Ramsay,51.034676,-114.035006,7,6,3,0,-1.3,0.1,0,4208.0,75,13,13
Sunalta,51.044295,-114.0902,13,1,11,0,5.4,0.8,0,2854.0,63,15,17
Bridgeland,51.056797,-114.042751,17,2,2,0,-22.6,1.4,0,7505.0,38,33,10
Mission,51.033338,-114.063306,22,3,11,0,6.8,2.6,0,2547.0,129,15,11
Kensington,51.05129,-114.087264,3,1,5,0,8.8,9.0,0,8998.0,148,16,0
Cliff Bungalow,51.035313,-114.084865,18,2,10,0,10.7,0.2,0,2836.0,77,7,24
Cliff Bungalow,51.032245,-114.072063,4,4,2,0,-6.6,0.3,0,2836.0,77,7,0
Inglewood,51.036177,-114.029519,13,5,2,0,-5.7,2.2,1,2547.0,14,15,17
Forest Lawn,51.04333,-113.968183,17,0,1,0,0.9,0.7,0,2420.0,8,4,9
Sunnyside,51.060574,-114.080493,5,2,5,0,4.5,2.1,0,1031.0,28,19,6
University District,51.076394,-114.135475,6,1,12,0,-8.3,1.4,0,1952.0,4,5,8
Beltline,51.041814,-114.070993,16,2,11,0,0.3,1.2,0,12253.0,72,21,32
Beltline,51.043525,-114.065843,11,3,2,0,-6.5,1.1,0,12253.0,72,21,14
