machine_id,temperature,vibration,pressure,rpm,power_consumption,operating_hours,age_months,maintenance_history_count,failure_within_7days,rolling_mean_temp_24h,rolling_std_vibration_24h,temp_pressure_ratio
10,63.56,1.939,4.83,1436.5,65.63,31365,81,9,0,67.87,1.5151,13.1594
7,74.26,1.92,4.3,1442.2,60.01,2874,118,6,0,73.19,2.9582,17.2698
30,58.56,2.657,5.99,1804.5,65.66,30607,90,2,0,67.13,2.2596,9.7763
45,83.9,13.471,3.22,1298.9,97.18,1334,30,11,1,72.47,2.9376,26.0559
21,61.03,3.58,6.24,1568.9,73.21,41178,7,11,0,72.12,1.3723,9.7804
17,63.98,1.006,6.62,1438.9,64.48,49080,49,0,0,70.22,1.3087,9.6647
31,61.72,5.11,5.26,1544.4,62.9,8547,56,3,0,73.35,5.1458,11.7338
14,75.57,2.058,5.36,1297.8,65.47,33065,41,2,0,73.47,1.5939,14.0989
7,69.19,2.403,5.46,1463.6,56.64,3003,118,6,0,73.6,2.9679,12.6722
35,60.76,2.102,4.86,1626.6,57.73,8352,57,10,0,67.87,1.3874,12.5021
18,57.62,1.073,6.14,1420.3,68.15,32898,65,18,0,68.18,1.3458,9.3844
35,62.92,1.208,5.93,1927.7,46.62,8262,57,10,0,67.61,1.0713,10.6105
4,78.85,0.874,4.74,1307.1,39.24,31586,45,1,0,69.64,1.4194,16.635
20,65.97,2.832,5.78,1623.8,47.17,25008,31,3,0,69.7,3.3076,11.4135
12,76.73,0.868,6.04,1353.5,65.55,32652,111,6,0,69.3,1.9217,12.7036
2,69.7,1.999,3.95,1660.1,51.57,6661,88,17,0,70.46,1.5677,17.6456
31,52.83,1.206,6.11,1194.9,46.96,8533,56,3,0,72.05,5.0363,8.6465
45,54.91,1.51,5.78,1217.5,49.93,1376,30,11,0,71.58,2.9136,9.5
48,52.09,2.737,4.41,1269.0,64.04,29807,115,7,0,69.48,1.5268,11.8118
1,63.21,3.771,3.52,1348.8,80.58,2596,74,9,1,71.28,2.8,17.9574
49,59.0,2.586,5.57,1201.9,52.77,35004,62,5,0,65.35,1.4658,10.5925
12,74.39,1.843,4.46,1181.0,44.88,32342,111,6,0,68.96,1.9299,16.6794
14,72.8,5.461,5.33,1587.6,56.18,33195,41,2,0,71.98,1.383,13.6585
18,80.61,1.149,3.92,1425.4,54.56,33123,65,18,0,68.57,1.3696,20.5638
46,68.8,3.719,6.06,1417.9,44.4,11410,19,9,0,67.93,1.4717,11.3531
26,66.85,1.91,4.33,1543.3,61.62,11912,95,13,0,71.81,3.4271,15.4388
6,64.03,1.415,6.64,1475.5,57.05,28450,71,2,0,70.9,2.2986,9.6431
25,72.56,1.7,5.8,1663.2,61.2,8936,25,2,0,69.4,1.3246,12.5103
2,77.57,1.593,5.32,1560.6,39.4,6754,88,17,0,70.88,1.5617,14.5808
50,67.18,1.242,5.13,1288.5,57.12,22069,21,3,0,69.63,1.8939,13.0955
33,65.76,2.26,4.98,1558.0,61.33,17586,109,0,0,70.49,2.6419,13.2048
1,66.52,2.572,4.88,1580.3,55.34,2490,74,9,0,71.37,2.4429,13.6311
21,60.64,2.771,4.66,1599.3,50.81,41470,7,11,0,71.79,1.3079,13.0129
46,70.91,1.082,6.89,1508.2,58.07,11225,19,9,0,68.37,1.5015,10.2917
9,72.59,1.321,6.0,1327.9,53.24,28590,28,7,0,68.71,1.9401,12.0983
32,81.24,2.906,6.3,1070.2,50.81,26229,56,0,0,68.25,1.6567,12.8952
50,66.76,6.703,5.03,1349.0,51.35,22282,21,3,0,69.32,1.7517,13.2724
22,86.74,7.149,5.91,1603.7,90.74,25131,35,6,1,71.25,1.6152,14.6768
8,65.75,4.43,5.23,1099.4,53.36,39695,98,4,0,72.74,3.9519,12.5717
50,58.89,2.579,6.12,1879.8,44.84,22560,21,3,0,69.24,1.749,9.6225
26,54.53,1.315,3.93,1397.7,65.21,12168,95,13,0,71.4,3.4204,13.8753
36,62.74,2.573,5.24,1368.0,51.13,32341,32,13,0,71.25,2.2925,11.9733
47,56.81,5.381,5.81,1766.7,58.27,17862,55,7,0,69.33,2.4984,9.778
32,63.2,1.81,5.32,1353.5,69.5,25849,56,0,0,67.67,1.655,11.8797
5,70.9,3.443,6.13,1600.5,71.32,31371,49,5,0,72.08,1.479,11.5661
26,71.17,1.107,6.7,1274.2,63.19,11959,95,13,0,72.08,3.4241,10.6224
9,67.91,2.079,5.18,1610.4,68.57,28757,28,7,0,68.46,1.9401,13.11
50,64.28,2.166,6.11,1175.9,72.14,22446,21,3,0,69.08,1.7176,10.5205
1,56.14,3.383,5.24,1341.8,66.55,2710,74,9,0,70.82,2.4425,10.7137
25,98.76,3.073,2.16,2119.1,107.13,9086,25,2,1,70.56,1.2704,45.7222
46,70.65,2.288,5.67,1706.5,23.94,11341,19,9,0,69.0,1.5045,12.4603
30,70.74,1.962,5.68,1539.9,65.52,31082,90,2,0,67.58,2.1778,12.4542
6,77.3,1.766,6.83,1200.2,36.58,28478,71,2,0,71.45,2.3097,11.3177
32,61.86,2.278,4.62,1404.5,53.97,25991,56,0,0,67.32,1.6162,13.3896
23,83.27,3.558,5.17,1881.3,44.46,6378,25,12,0,71.19,1.5021,16.1064
15,65.9,3.357,5.57,1324.1,78.08,12808,110,16,0,70.46,1.0819,11.8312
31,59.2,2.125,4.82,1457.5,70.67,8543,56,3,0,70.58,5.0448,12.2822
2,70.31,1.578,5.67,1118.9,62.19,7044,88,17,0,70.85,1.5771,12.4004
27,64.65,3.94,5.67,1868.5,51.39,2297,52,16,0,69.73,1.6913,11.4021
23,57.38,0.99,5.39,1309.6,62.02,6661,25,12,0,70.58,1.5092,10.6456
47,69.78,4.172,5.78,1379.0,79.47,18128,55,7,0,67.76,2.3604,12.0727
4,62.59,4.549,6.18,1629.2,70.49,31746,45,1,0,68.93,1.4817,10.1278
10,70.55,1.255,7.21,1556.7,46.27,31318,81,9,0,68.36,1.4939,9.785
37,70.78,2.943,6.49,1467.5,58.73,14696,91,13,0,72.18,1.9387,10.906
37,62.11,3.912,5.24,1263.7,36.0,14738,91,13,0,71.9,1.9151,11.8531
13,73.21,0.721,6.39,1336.6,55.35,46814,72,9,0,69.16,1.7732,11.457
4,75.6,1.608,5.97,1465.9,55.01,31519,45,1,0,69.06,1.4825,12.6633
44,70.08,5.07,6.28,1184.4,48.36,15241,41,3,0,71.22,2.3081,11.1592
42,64.3,0.916,4.22,1444.4,51.53,5863,63,17,0,69.59,3.5301,15.237
27,64.25,1.402,5.03,1419.0,41.55,2188,52,16,0,69.97,1.7142,12.7734
17,73.58,3.771,5.69,1490.2,55.82,48736,49,0,0,70.15,1.3401,12.9315
42,62.76,2.554,6.14,1489.6,61.55,5538,63,17,0,69.66,3.5183,10.2215
27,66.62,1.697,3.75,1754.2,62.97,2248,52,16,0,70.17,1.7096,17.7653
24,89.89,1.657,7.19,1303.8,56.15,2465,86,13,0,67.99,1.4184,12.5021
46,66.62,1.883,4.9,1429.0,58.32,11152,19,9,0,68.81,1.4397,13.5959
37,81.75,2.545,4.13,1584.1,49.23,14657,91,13,0,71.14,1.9201,19.7942
36,57.41,3.964,6.48,1717.3,61.66,32566,32,13,0,70.66,2.2775,8.8596
9,70.77,3.604,4.48,1393.6,56.79,28651,28,7,0,68.34,1.8633,15.7969
42,66.5,2.624,4.88,1046.5,64.6,5623,63,17,0,69.96,3.4843,13.627
42,59.57,1.671,5.29,1589.5,46.71,5555,63,17,0,69.64,3.4907,11.2609
31,112.65,12.082,2.8,1633.7,82.59,8545,56,3,1,72.68,5.337,40.2321
32,57.88,1.188,5.32,1435.5,50.55,25878,56,0,0,67.18,1.6254,10.8797
46,57.98,1.715,5.42,1340.8,64.6,11252,19,9,0,68.27,1.4238,10.6974
43,103.06,5.207,3.97,1199.2,90.43,22296,106,18,1,71.79,5.9287,25.9597
40,61.28,3.374,4.85,1544.8,45.89,39017,23,8,0,67.85,1.5214,12.6351
5,78.05,2.58,4.42,1521.8,56.95,31309,49,5,0,72.14,1.413,17.6584
48,62.32,1.261,6.74,1334.3,38.49,29749,115,7,0,69.03,1.5232,9.2463
8,66.71,1.905,5.67,1444.4,38.3,39952,98,4,0,71.64,3.9562,11.7654
26,65.71,7.582,6.1,1005.4,55.86,11898,95,13,0,72.06,3.5375,10.7721
24,71.27,1.261,5.07,1760.6,54.55,2335,86,13,0,67.88,1.447,14.0572
9,76.05,1.427,4.46,1248.9,47.29,28727,28,7,0,68.99,1.865,17.0516
36,83.4,3.305,6.03,1384.9,42.03,32493,32,13,0,70.78,2.2645,13.8308
26,67.37,1.997,5.83,1295.4,73.59,11831,95,13,0,72.14,3.5394,11.5557
7,52.72,1.376,6.51,1377.2,52.92,2891,118,6,0,73.56,2.9623,8.0983
5,73.66,1.366,4.76,1358.0,82.74,31590,49,5,0,72.59,1.4155,15.4748
44,77.58,1.371,4.45,1492.1,65.43,15608,41,3,0,71.86,2.2433,17.4337
31,63.98,5.706,6.39,1666.0,59.15,8198,56,3,0,72.27,5.3497,10.0125
24,70.14,4.325,5.99,1734.8,54.09,2485,86,13,0,68.2,1.4874,11.7095
26,61.03,1.121,5.62,1357.2,66.76,12093,95,13,0,71.2,3.5262,10.8594
30,72.13,2.015,6.18,1603.4,41.6,30698,90,2,0,68.39,2.1583,11.6715
33,65.69,1.618,4.8,1571.2,63.6,17426,109,0,0,70.08,2.6843,13.6854
40,72.01,1.087,6.42,1626.2,45.86,39255,23,8,0,68.15,1.5379,11.2165
28,75.68,5.082,5.2,1243.6,60.08,48114,40,2,0,67.3,1.2197,14.5538
15,72.98,2.474,6.26,1698.4,71.91,12761,110,16,0,70.89,1.0397,11.6581
22,74.66,1.675,5.13,1261.5,54.83,25122,35,6,0,71.69,1.62,14.5536
50,57.48,2.138,5.53,1378.9,47.82,22415,21,3,0,68.86,1.7119,10.3942
18,62.16,0.778,5.01,1347.9,50.32,32835,65,18,0,68.54,1.3979,12.4072
8,71.93,2.441,5.56,1620.7,47.15,39693,98,4,0,72.32,3.9447,12.9371
35,71.47,1.851,4.35,1483.1,59.44,8268,57,10,0,67.83,1.072,16.4299
33,76.01,1.492,5.29,1424.6,73.24,17822,109,0,0,70.23,2.7253,14.3686
4,72.32,2.714,4.07,1260.9,48.0,31562,45,1,0,68.4,1.4834,17.769
26,80.47,3.429,5.53,1405.7,47.05,11987,95,13,0,71.84,3.5177,14.5515
26,68.42,2.366,6.39,1341.1,56.3,12131,95,13,0,71.98,3.5198,10.7074
38,81.85,4.904,5.33,1229.1,47.06,28259,81,13,0,69.09,3.2822,15.3565
18,59.97,2.128,5.75,1341.1,64.52,32955,65,18,0,68.09,1.3468,10.4296
43,66.17,2.05,6.26,1231.4,51.53,22186,106,18,0,71.93,5.935,10.5703
38,76.22,5.824,4.1,1081.7,59.91,28400,81,13,0,70.1,3.309,18.5902
16,45.51,2.575,4.84,1172.7,51.04,3421,83,12,0,66.88,1.1251,9.4029
46,72.44,1.978,5.81,1387.6,26.86,11259,19,9,0,68.49,1.3941,12.4682
28,74.27,1.037,6.85,1492.7,58.17,47833,40,2,0,67.79,1.2287,10.8423
50,57.74,1.235,4.56,1647.6,44.0,22222,21,3,0,68.74,1.7124,12.6623
45,80.7,5.17,2.74,1421.0,88.32,947,30,11,1,72.24,2.8838,29.4526
9,79.81,1.436,5.7,1463.8,78.12,28611,28,7,0,69.74,1.8863,14.0018
41,57.57,1.953,5.07,1537.4,71.62,16974,22,7,0,68.67,2.4133,11.355
13,61.29,2.091,6.38,1837.5,62.88,46962,72,9,0,68.62,1.7759,9.6066
40,68.62,3.833,5.64,1429.8,82.97,39382,23,8,0,68.32,1.5735,12.1667
23,105.56,1.671,2.8,1628.7,110.85,6295,25,12,1,72.05,1.5131,37.7
21,67.67,4.878,5.74,1645.5,41.72,41396,7,11,0,71.58,1.3223,11.7892
21,69.94,1.739,5.53,1487.8,38.49,41582,7,11,0,71.69,1.3483,12.6474
15,66.81,1.162,5.06,1013.6,44.9,12619,110,16,0,70.8,1.0448,13.2036
42,109.05,5.058,3.03,1180.8,105.99,5636,63,17,1,71.64,2.7926,35.9901
10,75.33,3.548,4.59,1281.3,52.98,31165,81,9,0,67.72,1.4698,16.4118
27,66.73,3.12,5.76,1746.5,41.53,2012,52,16,0,69.57,1.7105,11.5851
45,72.03,1.382,6.36,1372.4,44.73,1047,30,11,0,72.35,2.9051,11.3255
20,65.43,2.106,4.63,1381.5,64.25,24568,31,3,0,68.93,3.2935,14.1317
17,65.99,2.305,4.47,1385.6,59.24,49163,49,0,0,69.91,1.0223,14.7629
4,82.11,3.382,5.78,1355.4,53.6,31423,45,1,0,69.35,1.4956,14.2059
27,73.42,1.42,5.94,1499.6,62.2,2229,52,16,0,69.84,1.7137,12.3603
42,59.22,1.927,4.98,1378.1,56.57,5770,63,17,0,71.45,2.7972,11.8916
50,78.87,1.648,4.95,1608.3,41.51,22270,21,3,0,68.73,1.725,15.9333
18,71.79,5.513,6.76,1773.1,54.17,32743,65,18,0,68.11,1.4825,10.6198
26,67.66,2.28,4.73,1261.5,54.82,11904,95,13,0,71.46,3.5205,14.3044
33,68.5,6.298,5.3,1478.4,52.93,17408,109,0,0,70.21,2.7644,12.9245
7,72.74,4.14,4.75,1421.0,72.07,2866,118,6,0,73.95,2.9508,15.3137
32,80.13,3.257,5.48,1585.1,61.19,26064,56,0,0,67.98,1.5879,14.6223
14,67.09,2.287,5.23,1257.3,57.29,33242,41,2,0,71.97,1.3255,12.8279
25,65.6,2.294,4.0,1270.7,68.45,8723,25,2,0,70.75,1.2647,16.4
27,85.27,3.083,3.65,849.1,99.51,2037,52,16,1,70.73,1.7089,23.3616
39,77.34,2.562,5.2,1488.6,66.19,34251,15,13,0,70.36,3.931,14.8731
37,63.07,1.506,4.14,1453.9,79.39,14308,91,13,0,71.26,1.9531,15.2343
23,66.84,1.437,5.75,1272.6,61.27,6347,25,12,0,71.61,1.5274,11.6243
17,74.31,3.424,5.77,1366.0,50.59,48886,49,0,0,69.57,1.0492,12.8787
18,79.02,1.982,6.17,1473.7,57.77,33060,65,18,0,67.99,1.2556,12.8071
10,73.59,1.025,4.47,1467.9,48.99,31182,81,9,0,68.22,1.5089,16.4631
18,72.3,2.176,3.92,1330.6,45.19,33024,65,18,0,68.64,1.2145,18.4439
38,53.19,1.501,3.75,1390.2,54.48,28192,81,13,0,68.98,3.3237,14.184
7,65.01,5.437,5.49,1343.9,65.68,2953,118,6,0,73.76,2.9699,11.8415
29,64.4,1.985,6.17,1337.5,58.79,37040,18,13,0,70.43,1.2829,10.4376
22,53.5,1.753,6.11,1642.3,56.01,24959,35,6,0,70.94,1.6299,8.7561
37,87.08,0.596,5.12,1553.6,59.87,14594,91,13,0,72.32,2.0235,17.0078
42,41.32,4.158,6.34,1033.8,44.9,5995,63,17,0,70.74,2.8032,6.5174
40,75.48,1.437,6.85,1063.5,53.0,39122,23,8,0,68.97,1.5587,11.019
22,65.9,2.561,5.7,1474.1,63.69,24931,35,6,0,70.46,1.6177,11.5614
36,59.17,2.192,5.67,1584.3,57.18,32252,32,13,0,70.48,2.275,10.4356
17,74.24,1.045,6.49,1294.9,50.01,48759,49,0,0,69.9,1.076,11.4391
49,57.61,2.895,5.31,1461.4,60.71,35070,62,5,0,64.82,1.4655,10.8493
12,72.62,1.039,5.1,1580.1,69.87,32590,111,6,0,69.57,1.945,14.2392
48,64.13,1.779,5.27,1486.6,70.24,29624,115,7,0,68.75,1.5339,12.1689
29,77.72,1.917,5.89,1953.7,49.98,36695,18,13,0,70.62,1.2726,13.1952
25,68.27,1.659,5.37,1620.6,35.98,9161,25,2,0,70.68,1.2797,12.7132
3,71.68,1.194,4.49,1540.9,45.51,49995,40,16,0,68.94,1.6759,15.9644
6,80.31,1.627,6.08,1275.0,63.71,28348,71,2,0,71.99,2.3201,13.2089
19,74.06,4.696,5.12,1479.3,61.86,34105,75,12,0,70.51,1.3679,14.4648
28,66.54,2.284,5.71,1659.0,58.49,48081,40,2,0,68.09,1.2095,11.6532
16,69.12,1.214,5.39,1548.3,57.68,3242,83,12,0,66.88,1.1508,12.8237
42,69.04,3.389,5.76,1636.9,64.97,5726,63,17,0,70.49,2.8,11.9861
45,56.08,2.322,5.06,1788.3,55.46,1178,30,11,0,70.02,2.8496,11.083
36,79.49,2.705,5.03,1576.6,63.74,32441,32,13,0,71.1,2.2283,15.8032
48,63.8,3.398,6.95,1552.0,70.23,29615,115,7,0,69.56,1.4591,9.1799
47,71.46,2.908,6.16,1389.7,39.59,18042,55,7,0,68.27,2.359,11.6006
20,69.57,1.4,5.95,1219.0,50.83,24533,31,3,0,68.67,3.2967,11.6924
29,71.04,3.109,3.71,1101.6,55.2,37093,18,13,0,70.24,1.2497,19.1482
36,70.32,2.494,5.84,1480.3,60.81,32723,32,13,0,70.99,2.2327,12.0411
2,55.15,1.922,5.92,1519.3,41.05,6618,88,17,0,70.38,1.5868,9.3159
25,66.55,3.927,5.9,1485.1,69.37,8784,25,2,0,70.81,1.2714,11.2797
47,72.99,2.39,5.42,1396.2,51.6,17700,55,7,0,68.84,2.3537,13.4668
12,73.88,1.954,6.19,1254.2,42.86,32616,111,6,0,70.49,1.951,11.9354
3,77.48,1.94,5.78,1351.4,62.99,49948,40,16,0,68.99,1.6433,13.4048
17,57.61,3.473,5.58,1166.6,66.77,49088,49,0,0,68.73,0.9063,10.3244
17,75.33,1.662,3.94,1399.6,56.95,49114,49,0,0,69.44,0.9075,19.1193
9,69.72,3.509,6.16,1383.1,35.98,28501,28,7,0,69.54,1.1371,11.3182
14,67.04,2.552,6.04,1146.4,49.07,33245,41,2,0,71.29,1.3273,11.0993
45,77.42,1.206,6.96,1926.4,40.14,1234,30,11,0,70.55,2.8577,11.1236
37,56.98,4.707,4.54,1246.1,58.25,14325,91,13,0,71.8,2.0502,12.5507
15,83.85,2.628,2.09,1698.8,56.6,12879,110,16,1,72.3,1.0299,40.1196
12,81.74,2.054,5.01,1521.7,40.34,32492,111,6,0,71.26,1.9224,16.3154
21,115.66,1.489,2.92,1481.9,80.81,41551,7,11,1,73.76,1.3319,39.6096
14,60.96,1.301,4.93,1291.7,42.29,33166,41,2,0,70.23,1.3401,12.3651
15,73.77,1.143,5.48,1413.1,67.72,12810,110,16,0,72.1,1.0546,13.4617
39,62.74,1.574,5.8,1054.0,43.62,34268,15,13,0,71.06,3.9501,10.8172
17,68.37,3.158,4.94,1215.0,55.1,49164,49,0,0,69.94,0.9268,13.8401
26,58.66,2.524,5.09,1432.4,58.31,12104,95,13,0,69.28,1.6248,11.5246
9,68.66,6.714,5.26,1414.7,38.21,28986,28,7,0,69.12,1.3676,13.0532
27,59.31,2.448,6.05,1528.2,59.62,2322,52,16,0,70.4,1.6956,9.8033
10,72.08,2.892,5.64,1271.6,71.21,31331,81,9,0,69.16,1.154,12.7801
50,66.97,5.042,6.25,1377.4,59.49,22486,21,3,0,68.36,1.7573,10.7152
31,63.13,2.27,5.52,1473.2,50.95,8484,56,3,0,71.35,5.3368,11.4366
39,51.8,0.399,5.28,1179.8,58.75,34293,15,13,0,70.57,3.9931,9.8106
22,66.96,1.32,5.53,1466.7,49.21,24859,35,6,0,70.72,1.641,12.1085
34,66.17,4.912,1.68,1954.7,75.83,37050,12,19,1,70.23,2.3601,39.3869
3,55.99,3.31,6.59,1718.2,44.6,49975,40,16,0,68.49,1.6309,8.4962
25,72.6,3.97,5.69,1246.3,71.05,8778,25,2,0,70.88,1.2751,12.7592
48,81.42,1.269,4.98,1368.4,75.97,29620,115,7,0,70.13,1.4825,16.3494
26,61.09,1.901,4.84,1649.7,54.81,12161,95,13,0,68.39,1.6085,12.6219
3,94.32,8.565,2.36,1423.2,87.96,50230,40,16,1,69.62,2.0606,39.9661
13,67.95,1.733,5.75,1564.3,49.23,46938,72,9,0,68.36,1.7544,11.8174
36,61.6,2.108,4.8,1268.6,60.02,32669,32,13,0,70.68,2.246,12.8333
18,58.64,2.027,5.34,1288.0,63.25,32845,65,18,0,68.33,1.1853,10.9813
32,76.17,5.236,5.53,1242.4,71.97,26190,56,0,0,68.27,1.5873,13.774
41,72.35,4.707,5.66,1647.9,53.94,16923,22,7,0,67.98,2.2698,12.7827
36,53.13,1.381,5.18,1227.7,43.82,32487,32,13,0,69.86,2.2768,10.2568
45,68.38,2.339,5.63,1476.9,62.31,1190,30,11,0,70.59,2.8695,12.1456
27,89.84,8.855,5.14,1595.2,87.57,2387,52,16,1,71.46,2.1124,17.4786
1,69.8,3.789,5.87,1334.6,58.47,2388,74,9,0,71.34,2.4321,11.891
44,73.94,2.176,5.95,1524.0,68.39,15369,41,3,0,72.2,2.2383,12.4269
9,57.55,1.274,4.82,1528.4,46.99,28522,28,7,0,68.53,1.3964,11.9398
15,66.03,1.225,4.95,1558.9,59.89,12964,110,16,0,71.47,1.0513,13.3394
43,63.3,2.832,4.55,1386.4,57.42,22060,106,18,0,71.65,5.9385,13.9121
10,70.2,1.396,6.19,1260.9,40.89,31266,81,9,0,69.18,0.978,11.3409
39,71.06,5.892,4.91,1674.8,41.68,34261,15,13,0,70.3,4.0107,14.4725
6,83.78,2.159,7.04,1532.6,52.58,28458,71,2,0,72.48,2.3242,11.9006
30,65.83,2.691,4.42,1549.5,63.56,30661,90,2,0,68.51,2.1365,14.8937
30,66.87,6.444,5.37,1441.0,45.46,31031,90,2,0,68.44,2.2845,12.4525
31,60.6,2.035,6.31,1393.2,64.68,8508,56,3,0,70.73,5.3453,9.6038
44,60.66,2.12,6.02,1160.3,80.1,15170,41,3,0,71.89,2.2228,10.0764
20,66.11,0.998,5.34,1142.0,50.96,25011,31,3,0,68.96,3.3142,12.3801
25,64.85,2.089,5.83,1660.3,48.31,8855,25,2,0,71.29,1.2971,11.1235
5,63.28,1.96,5.72,1623.2,50.75,31243,49,5,0,72.35,1.4169,11.0629
39,104.38,5.333,3.96,1947.2,54.71,34226,15,13,1,70.27,1.6991,26.3586
29,77.11,2.444,6.26,1631.6,67.9,36827,18,13,0,71.9,1.2507,12.3179
4,54.36,1.828,5.66,1177.4,59.96,31716,45,1,0,68.67,1.4789,9.6042
5,60.12,2.528,5.4,1171.5,66.16,31461,49,5,0,71.79,1.3824,11.1333
39,63.63,0.923,7.25,1282.8,49.66,34293,15,13,0,69.58,1.7415,8.7766
43,53.12,3.195,6.15,1391.1,35.13,22253,106,18,0,70.65,5.9093,8.6374
41,64.45,3.855,5.61,1157.7,59.05,16861,22,7,0,68.0,2.273,11.4884
43,71.05,5.838,5.69,1496.7,64.45,22353,106,18,0,70.9,5.9042,12.4868
45,57.46,3.9,6.09,1022.2,70.63,1292,30,11,0,70.3,2.8549,9.4351
1,67.08,0.837,5.11,1265.8,43.52,2566,74,9,0,71.37,2.4811,13.1272
17,66.87,1.982,4.71,1459.8,45.67,49088,49,0,0,68.68,0.9277,14.1975
23,74.42,2.156,5.27,1465.5,74.87,6564,25,12,0,71.03,1.505,14.1214
17,76.04,3.088,5.56,1090.0,51.61,48893,49,0,0,68.95,0.9088,13.6763
12,56.55,2.567,6.24,1595.9,65.3,32629,111,6,0,70.9,1.9212,9.0625
11,72.6,1.656,4.69,1384.1,38.93,39976,84,14,0,72.51,2.3585,15.4797
39,66.66,1.016,4.85,1571.7,63.05,34224,15,13,0,69.06,1.7758,13.7443
18,64.63,3.043,5.62,941.5,59.61,32780,65,18,0,67.47,1.1651,11.5
5,81.14,5.344,3.76,1829.8,71.06,31278,49,5,1,72.55,1.4726,21.5798
17,68.51,1.86,5.63,1475.5,59.12,49126,49,0,0,69.06,0.8913,12.1687
24,61.2,2.155,5.92,1246.4,60.2,2346,86,13,0,68.68,1.4917,10.3378
11,79.37,5.253,4.19,1135.9,101.11,39881,84,14,1,73.12,2.4027,18.9427
15,83.18,4.136,4.25,1265.6,50.4,12691,110,16,0,72.08,1.1024,19.5718
16,75.48,1.237,5.18,1574.8,49.4,3108,83,12,0,67.19,1.1746,14.5714
45,77.7,3.721,4.82,1046.6,64.2,985,30,11,0,70.35,2.8516,16.1203
13,67.53,2.23,5.89,1488.1,44.3,46989,72,9,0,68.16,1.7536,11.4652
39,79.89,2.465,5.52,1064.8,53.87,33981,15,13,0,69.27,1.7702,14.4728
27,51.62,0.778,5.73,1530.0,57.49,2089,52,16,0,70.22,2.1525,9.0087
29,68.63,1.279,6.54,1523.7,25.47,36645,18,13,0,71.67,1.2786,10.4939
47,74.55,2.502,5.28,1345.7,55.79,17794,55,7,0,69.18,2.3428,14.1193
46,66.26,2.269,5.06,1887.6,62.57,11218,19,9,0,67.9,1.376,13.0949
17,61.35,2.006,6.4,1311.3,47.66,49194,49,0,0,68.7,0.893,9.5859
22,64.78,1.637,5.92,1295.9,36.98,25027,35,6,0,70.33,1.5306,10.9426
42,66.69,2.568,6.46,1499.2,42.27,5803,63,17,0,69.94,2.7818,10.3235
20,71.99,3.093,6.52,1588.0,48.31,24850,31,3,0,69.01,3.3121,11.0414
6,67.06,2.178,6.09,1271.1,66.95,28631,71,2,0,72.32,2.3235,11.0115
30,78.24,1.777,5.6,1422.7,58.16,30792,90,2,0,67.33,1.1883,13.9714
28,66.81,3.251,5.37,1171.1,30.88,47906,40,2,0,68.11,1.0816,12.4413
32,73.66,4.572,4.86,1340.4,44.51,26277,56,0,0,68.45,1.6108,15.1564
10,94.27,2.071,5.92,1472.9,62.33,31064,81,9,0,70.3,0.9609,15.924
30,69.92,2.117,4.99,1643.4,50.31,30620,90,2,0,67.34,1.1877,14.012
49,72.02,2.588,3.53,1520.3,48.38,35229,62,5,0,64.99,1.4429,20.4023
47,66.23,1.032,3.76,1535.6,49.62,17852,55,7,0,69.18,2.3878,17.6144
48,59.03,1.479,3.99,1348.7,82.1,29694,115,7,0,69.53,1.446,14.7945
29,80.2,2.061,4.45,1728.8,77.2,37139,18,13,0,71.62,1.2839,18.0225
39,59.78,1.561,5.07,1585.5,55.1,34336,15,13,0,69.18,1.7627,11.7909
24,71.23,4.979,6.65,1368.6,53.11,2568,86,13,0,68.54,1.5471,10.7113
23,70.99,1.356,5.05,1214.1,62.89,6271,25,12,0,71.32,1.5208,14.0574
42,83.4,3.164,6.22,1533.5,50.69,5609,63,17,0,70.22,2.7406,13.4084
33,60.2,3.654,6.14,1524.2,55.47,17547,109,0,0,70.02,2.713,9.8046
40,67.59,2.541,5.96,1758.0,63.58,39388,23,8,0,68.09,0.9366,11.3406
17,66.45,1.976,5.99,1391.8,57.87,49129,49,0,0,69.03,0.8552,11.0935
38,69.83,1.198,2.87,1577.5,78.33,28616,81,13,0,69.45,3.3372,24.331
43,60.31,1.633,6.36,1328.4,81.93,22270,106,18,0,70.5,5.9289,9.4827
25,70.62,0.846,5.2,1566.7,93.01,8861,25,2,0,71.4,1.3379,13.5808
13,75.1,2.85,5.48,1586.2,69.32,46695,72,9,0,68.91,1.7503,13.7044
32,74.06,2.997,6.06,1518.8,49.37,26292,56,0,0,68.53,1.5914,12.2211
50,68.05,1.87,5.91,1601.6,56.16,22502,21,3,0,68.42,1.756,11.5144
13,68.44,3.48,6.38,1605.5,75.74,46704,72,9,0,67.47,1.734,10.7273
32,69.75,1.69,6.59,1763.0,60.26,25958,56,0,0,68.8,1.5959,10.5842
25,73.22,2.095,6.01,1494.8,55.41,8889,25,2,0,71.15,1.3524,12.183
9,49.98,1.596,4.63,1383.5,58.64,28678,28,7,0,68.38,1.4112,10.7948
35,95.96,6.124,3.75,1844.2,124.36,8142,57,10,1,69.27,1.3437,25.5893
17,62.72,3.569,6.1,1642.0,54.84,49043,49,0,0,69.2,0.8807,10.282
1,77.35,2.966,6.34,1816.5,56.97,2687,74,9,0,70.76,2.4703,12.2003
31,68.53,1.011,4.73,1580.5,40.48,8261,56,3,0,70.75,5.3719,14.4884
