gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,1,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,83.66,319.63,0
Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27.32,0.0,1
Male,0,Yes,No,46,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.21,2488.28,0
Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.47,2164.81,1
Female,0,Yes,No,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.46,664.51,0
Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),37.48,729.01,0
Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.62,1396.54,0
Male,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,106.1,1917.89,1
Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.23,1143.11,1
Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,18.0,300.23,0
Male,0,No,Yes,24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),78.77,1863.97,0
Male,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,66.03,2433.99,0
Female,0,Yes,No,39,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.81,1781.03,1
Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.68,683.67,0
Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,79.73,1479.36,0
Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,372.14,0
Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,45.39,1111.64,0
Female,1,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.44,579.57,0
Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),40.83,2829.52,0
Female,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.68,2866.78,0
Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,66.26,4765.08,0
Male,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.94,3375.1,1
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1341.7,0
Male,0,No,No,32,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.7,1771.96,0
Male,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.59,4400.26,0
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),18.0,138.48,1
Male,0,No,No,1,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.15,78.88,0
Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.16,1676.69,0
Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.42,5335.5,1
Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.22,1271.04,0
Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,124.16,1
Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.89,1051.94,0
Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.91,669.03,0
Male,1,No,Yes,12,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),64.62,782.78,0
Male,0,No,No,40,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.87,2078.8,0
Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,46.04,3277.09,1
Female,0,No,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.0,8504.38,0
Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.24,364.26,0
Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.3,747.66,0
Male,1,Yes,No,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.16,1050.67,0
Female,1,No,No,16,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.54,1272.44,0
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,82.15,335.44,0
Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.46,3407.95,1
Female,0,Yes,Yes,14,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.89,840.18,0
Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),65.13,4375.28,0
Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,45.12,3179.27,0
Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),42.54,15.01,0
Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,25.25,1801.22,0
Female,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,88.43,3472.44,0
Male,0,Yes,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,97.92,2330.59,0
Female,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,47.18,682.43,1
Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),62.48,1456.31,0
Male,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),112.79,1396.58,0
Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,98.46,3119.86,0
Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.53,323.88,0
Male,0,Yes,No,31,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,72.88,2203.53,1
Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,45.96,403.84,1
Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,49.34,38.25,0
Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,71.86,1777.18,0
Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.96,2055.62,0
Male,1,Yes,No,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.73,666.89,0
Male,1,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.18,185.88,0
Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.03,7680.34,0
Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,88.62,2636.5,1
Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,109.91,292.38,1
Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,1843.63,0
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.02,1644.45,0
Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.34,80.98,0
Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.29,1698.05,1
Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,64.64,3370.07,0
Male,0,No,Yes,44,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),33.57,1468.44,1
Male,0,No,Yes,7,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.29,511.5,0
Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.75,1903.98,0
Female,0,No,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.78,509.4,1
Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),101.66,7331.2,0
Male,0,Yes,No,2,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,100.27,211.44,0
Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.68,823.07,0
Male,0,No,Yes,29,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),90.9,2645.31,0
Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.15,359.96,0
Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.88,2091.75,0
Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.57,3325.21,1
Female,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),31.97,0.0,1
Male,0,No,No,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,477.42,0
Male,1,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.83,939.5,1
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,46.74,256.82,0
Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,53.61,3793.61,0
Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,18.0,1231.14,0
Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.34,849.12,0
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.0,2836.53,0
Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),73.85,901.88,0
Female,1,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.16,2718.7,0
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),84.84,6033.15,0
Male,1,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.05,894.96,0
Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.51,3442.58,0
Male,0,No,No,22,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,62.33,1393.08,0
Female,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.33,1053.8,0
Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),52.48,3662.71,0
Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,18.0,468.45,0
Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),118.0,2389.89,0
Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.7,2780.68,0
Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.75,382.04,0
Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.33,882.95,0
Male,0,No,No,72,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.9,2239.33,1
Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,76.21,2718.29,0
Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,87.08,4818.81,0
Female,0,No,No,10,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),95.79,982.35,1
Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.86,2137.32,0
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.1,4281.8,0
Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),95.53,1150.08,0
Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),48.24,230.49,0
Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.75,1583.01,0
Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.91,623.34,1
Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,71.69,378.08,0
Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.62,7733.08,0
Female,1,No,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),87.99,6396.56,0
Male,1,No,No,26,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.46,2412.52,0
Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),98.21,4625.25,0
Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),62.7,3889.76,0
Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,38.61,1495.7,0
Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,20.4,0
Male,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.28,164.62,0
Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),68.31,93.61,0
Female,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,18.0,0.0,0
Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,70.11,736.67,0
Female,1,No,No,15,No,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,79.62,1206.25,0
Male,0,No,No,8,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,128.68,1
Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.18,311.47,1
Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.16,1271.17,1
Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,258.54,0
Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,18.0,974.24,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.13,21.23,1
Male,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.34,3971.28,0
Female,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,64.36,4588.74,1
Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),95.91,3806.28,0
Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.66,2841.83,1
Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.39,3425.39,0
Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.19,354.18,1
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),97.25,6991.33,0
Female,0,No,No,47,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,31.18,1482.06,0
Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,69.57,2853.63,0
Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),70.95,981.42,0
Male,0,Yes,No,25,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),95.48,2384.39,1
Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.15,2128.2,0
Female,0,Yes,No,30,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,36.1,1083.99,1
Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.57,2699.14,0
Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),86.38,190.93,1
Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.99,972.6,1
Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),97.69,1795.87,0
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.6,268.28,0
Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.07,446.42,1
Male,0,Yes,Yes,4,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,64.98,160.76,1
Female,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.97,1225.31,1
Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.78,1825.46,1
Female,0,No,Yes,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,65.53,155.59,0
Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,53.97,3877.77,0
Male,0,No,Yes,46,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),70.44,3216.86,1
Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.58,1267.19,0
Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.12,248.09,0
Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),81.9,2467.47,0
Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,75.41,1797.56,0
