gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),95.86,2003.97,0
Female,0,No,No,6,No,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.08,464.45,0
Male,0,Yes,No,4,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.03,311.96,0
Male,0,No,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.51,1056.11,1
Male,0,No,No,26,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.95,2491.54,1
Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.0,735.87,0
Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.29,256.7,1
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,38.41,681.46,0
Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.43,569.58,0
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.51,80.56,0
Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.09,2058.18,1
Female,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,111.55,1440.44,0
Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,30.7,91.35,0
Female,1,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.48,2942.91,1
Female,0,Yes,No,2,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,108.37,243.14,0
Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,29.56,848.04,0
Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),103.56,3484.19,0
Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.73,7.96,0
Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.24,2507.57,0
Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.51,0.06,0
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.8,277.12,0
Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,109.38,408.33,1
Male,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.89,65.63,0
Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),106.51,2022.97,1
Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.76,487.87,1
Female,1,Yes,No,3,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.85,271.52,1
Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.34,166.31,0
Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),46.8,867.46,0
Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.96,1093.45,0
Female,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.95,1402.43,0
Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.88,1353.9,0
Male,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),72.45,312.48,0
Male,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),62.4,838.01,0
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.23,109.27,1
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),56.88,103.49,1
Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,59.0,368.34,0
Female,0,Yes,No,35,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.99,3327.36,0
Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.97,0.0,1
Female,0,No,No,36,No,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,41.57,1497.19,0
Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,42.23,286.85,0
Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),18.0,204.23,0
Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.46,2837.85,0
Male,0,No,No,21,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.18,1202.5,0
Female,0,Yes,No,2,No,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,55.53,93.44,0
Male,1,No,No,32,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.82,3043.43,1
Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.93,836.43,1
Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.59,872.89,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,95.81,142.34,0
Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,56.44,302.23,1
Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.89,1011.94,0
Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),76.41,2799.91,0
Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.84,567.19,0
Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.51,1161.87,1
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.58,538.06,0
Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.0,1907.43,0
Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,72.89,832.45,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),93.45,139.0,0
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),109.09,1574.98,0
Female,1,No,No,11,No,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,83.38,965.2,0
Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.53,225.86,0
Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,115.6,559.1,0
Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.67,1879.68,0
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.54,2018.75,0
Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.38,845.46,1
Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,83.17,1216.74,0
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.05,1623.97,0
Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.61,439.07,0
Female,0,Yes,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.46,337.73,1
Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),39.32,589.83,0
Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,59.97,2222.87,0
Female,1,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.54,282.79,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,60.09,0.0,0
Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.44,871.0,0
Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.32,0.0,0
Female,0,No,No,0,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.9,63.77,0
Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.84,3333.23,1
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,31.46,128.08,0
Female,1,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.96,496.68,0
Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.49,892.12,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.04,94.67,0
Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.22,554.86,0
Male,0,No,Yes,24,No,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,93.39,2182.08,0
Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,50.82,46.6,0
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.0,3791.66,1
Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.39,1203.72,0
Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.71,84.75,0
Male,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,90.01,568.59,0
Male,0,Yes,No,0,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),98.95,0.0,0
Female,1,No,Yes,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,118.0,2061.59,0
Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,72.09,1054.13,0
Female,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,57.72,1009.32,0
Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.54,1213.73,0
Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.47,523.33,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.76,109.6,1
Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),118.0,1510.31,0
Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,58.9,310.13,1
Male,0,Yes,No,0,No,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,46.77,0.0,0
Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.34,430.15,0
Female,0,No,No,8,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),73.73,543.72,1
Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.27,3886.77,0
Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.23,1266.58,0
Female,0,No,No,0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,66.77,71.58,0
Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.47,2620.31,0
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.6,1460.72,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,90.37,0.0,1
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,100.96,313.18,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.23,47.14,0
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),83.05,209.06,0
Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),92.55,288.61,0
Female,0,No,No,21,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.85,1702.09,0
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.03,385.73,0
Female,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.49,0.0,0
Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.67,960.76,1
Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),70.99,319.61,0
Female,0,Yes,No,0,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.83,0.0,1
Female,0,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),57.26,320.18,0
Female,0,No,Yes,2,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),93.87,189.95,0
Male,1,Yes,No,26,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.88,2261.88,0
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.07,158.82,0
Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.14,1061.61,1
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),50.99,228.7,1
Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),103.5,827.64,1
Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.74,3562.34,0
Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),32.22,256.99,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.56,359.4,1
Female,0,No,No,3,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),33.54,98.39,0
Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,77.46,1113.36,0
Female,0,Yes,No,36,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.16,2331.66,0
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.9,924.91,1
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,83.84,816.44,0
Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,91.79,896.74,1
Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.08,154.5,0
Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),106.2,1839.83,0
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.85,359.94,1
Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),69.32,1201.47,0
Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),94.23,665.9,0
Male,1,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.32,90.82,0
Female,1,No,No,28,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,500.53,0
Male,1,No,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.45,576.81,1
Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.24,2791.44,0
Female,0,Yes,Yes,10,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.8,685.53,1
Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),47.77,1577.07,0
Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,18.0,143.38,0
Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.44,2001.82,1
Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,65.51,2310.04,0
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,68.3,561.38,0
Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.4,1113.82,0
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,70.92,62.72,0
Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.03,284.31,0
Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.93,2713.46,0
Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),97.82,1931.83,0
Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),81.23,12.92,0
Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),118.0,4251.41,0
Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,36.22,156.03,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.47,580.06,0
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,95.14,821.81,0
Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.93,1004.18,1
Male,1,Yes,No,9,No,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,117.49,970.84,0
Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.11,1120.75,0
Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.44,31.19,1
Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),82.6,2622.87,0
Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,99.66,3588.1,0
Male,1,No,Yes,17,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.0,1954.79,0
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.01,88.79,0
Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.09,950.3,0
Female,1,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,110.62,1151.67,0
Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.41,664.77,1
Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.0,570.54,1
Male,0,No,No,14,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.14,480.74,0
Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),74.72,1450.5,0
