amount,time_hour,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,is_weekend,is_night,num_transactions_last_hour,num_transactions_last_day,is_fraud
53.26,19,1,0.19,1.22,1.231,0,0,0,8,0
36.05,17,4,4.37,0.33,0.76,0,1,1,3,0
73.46,13,6,3.01,1.08,1.004,1,0,1,8,0
76.59,18,1,0.79,3.79,0.909,0,0,2,7,0
39.2,13,3,8.36,3.49,0.875,0,1,2,6,0
18.46,10,8,4.51,19.65,1.017,0,0,1,4,0
12.6,16,4,17.08,0.61,1.039,1,0,0,5,0
24.65,12,8,16.1,27.1,1.308,0,0,2,4,0
42.27,9,2,5.95,2.71,1.462,1,1,1,5,0
10.73,9,9,2.45,8.07,1.342,0,0,1,9,0
29.5,10,5,13.66,5.43,1.196,0,0,0,7,0
31.66,13,3,11.01,1.88,0.582,1,0,2,4,0
36.51,18,4,13.81,4.69,1.162,0,0,1,5,0
3.84,18,4,1.77,1.28,0.935,1,0,2,4,0
74.44,20,0,1.33,0.48,1.787,1,0,0,9,0
4.56,8,8,3.12,11.44,1.251,0,0,1,10,0
116.47,18,5,6.64,10.52,0.435,0,0,2,3,0
54.13,21,0,3.07,10.25,1.011,1,0,1,3,0
15.02,13,1,9.25,22.72,1.477,0,0,1,7,0
33.54,12,1,13.39,20.48,1.334,0,0,0,7,0
39.87,12,5,10.97,1.66,0.79,1,0,1,8,0
60.49,21,1,8.33,1.85,1.487,0,0,0,6,0
4.65,20,4,6.0,0.5,0.729,1,0,0,6,0
43.67,15,9,2.8,4.62,0.658,0,0,2,4,0
47.93,12,0,10.59,0.58,1.023,0,0,0,2,0
46.83,19,6,6.54,1.11,1.859,0,0,0,1,0
13.61,1,3,0.4,5.32,0.829,1,0,0,10,0
26.51,13,3,18.32,2.44,0.605,1,0,0,8,0
10.28,21,9,8.13,2.64,0.994,0,0,1,3,0
36.06,21,4,1.54,2.78,0.93,1,1,1,3,0
50.46,12,5,19.26,11.07,0.738,0,0,2,8,0
12.52,8,9,12.98,9.11,0.541,0,0,2,5,0
24.95,2,0,8.33,8.27,1.787,0,0,2,4,0
141.94,0,2,26.19,1.79,1.769,1,0,0,5,0
115.88,15,7,8.9,2.28,1.451,1,0,0,6,0
39.59,21,4,9.34,7.83,0.997,0,0,3,3,0
31.8,13,3,18.53,7.39,0.738,0,0,1,3,0
68.15,17,1,1.31,0.72,0.924,1,0,0,2,0
7.12,8,4,2.6,0.42,0.521,1,0,1,5,0
37.71,9,6,72.96,5.8,1.989,0,0,0,3,0
109.15,16,0,7.27,4.75,1.184,0,0,1,3,0
29.43,13,8,14.8,7.69,1.038,0,1,1,4,0
34.76,14,3,4.92,1.84,0.927,0,0,1,9,0
75.34,20,0,3.61,0.7,1.372,0,0,0,4,0
17.26,21,5,3.13,4.14,1.093,0,0,1,9,0
93.01,10,5,13.91,1.89,1.115,0,0,0,7,0
81.06,8,5,1.17,4.3,0.428,1,0,1,12,0
49.7,14,3,3.31,0.21,0.769,1,0,1,4,0
5.47,12,7,3.67,0.58,1.238,0,0,2,3,0
55.23,19,2,5.32,11.37,0.957,1,0,0,4,0
16.58,21,8,9.42,17.94,1.389,0,0,2,3,0
20.4,18,5,4.2,1.38,1.097,0,1,1,4,0
72.54,8,1,26.1,0.1,0.778,0,0,2,5,0
4.06,8,1,4.63,3.9,1.567,1,0,0,5,0
87.87,14,1,10.99,9.97,0.948,0,0,1,5,0
100.3,15,5,16.45,2.68,4.115,1,1,0,5,0
109.06,16,1,11.06,13.72,1.277,1,0,0,6,0
52.0,9,1,0.11,11.97,1.232,0,1,0,5,0
17.22,12,2,7.72,6.16,0.937,0,0,2,6,0
25.22,16,8,6.56,1.54,1.421,0,0,0,7,0
14.52,15,5,5.51,6.91,0.724,0,0,3,1,0
27.78,17,0,10.12,4.62,0.934,0,0,1,9,0
75.0,19,1,1.57,1.09,1.489,0,0,0,7,0
27.23,16,2,11.45,5.65,1.111,0,0,1,6,0
16.78,6,0,16.41,1.02,1.418,0,0,0,4,0
49.88,15,5,7.96,7.03,0.717,0,0,1,9,0
20.11,6,8,12.5,4.85,0.969,1,0,1,2,0
8.11,16,3,0.35,4.88,0.808,1,1,0,0,0
19.46,12,1,0.61,14.96,0.693,0,0,3,8,0
215.07,15,6,7.13,0.18,0.889,0,0,1,5,0
7.04,20,9,5.54,0.98,1.098,0,0,0,4,0
41.81,13,3,0.57,1.25,1.321,1,0,0,4,0
6.9,19,0,4.94,0.89,0.926,1,0,1,3,0
6.44,18,6,2.68,4.05,1.104,0,0,1,5,0
61.1,1,3,78.72,10.69,3.701,0,0,3,16,1
6.24,11,4,5.86,5.68,3.333,1,0,1,1,0
72.63,15,3,1.03,1.8,1.004,1,0,0,10,0
26.61,18,8,3.84,4.83,1.203,0,1,0,4,0
75.5,19,2,7.24,9.55,1.459,0,0,2,9,0
26.45,6,1,1.38,3.09,2.126,1,0,1,2,0
78.22,20,0,4.3,3.25,0.936,0,0,1,3,0
7.56,9,1,7.63,1.54,1.308,0,0,1,9,0
37.76,13,1,7.64,13.91,0.796,0,1,1,8,0
5.16,8,2,2.13,1.5,1.28,1,0,1,3,0
28.77,11,0,2.69,1.64,1.327,0,0,0,5,0
27.05,9,5,19.33,0.59,0.457,0,0,0,6,0
27.88,16,8,12.7,1.77,0.861,0,0,0,1,0
57.09,7,6,3.18,1.77,2.172,0,0,0,3,0
23.2,20,4,41.13,0.67,1.282,0,0,1,8,0
26.38,13,0,0.02,0.99,1.139,0,0,1,4,0
4.58,21,5,3.85,0.55,1.237,0,0,1,5,0
50.41,15,7,3.21,0.91,0.967,0,0,1,4,0
20.54,13,7,13.35,5.74,0.367,0,0,0,3,0
40.3,22,0,6.31,6.83,1.21,1,0,0,3,0
12.96,18,2,2.48,2.72,0.684,0,0,0,6,0
5503.67,9,1,56.15,21.88,8.88,0,0,6,16,1
86.84,14,9,19.3,12.7,2.358,0,0,0,8,0
16.07,9,3,4.73,1.68,0.487,1,0,0,7,0
26.99,11,0,3.86,8.29,0.562,0,0,1,3,0
49.2,19,3,0.04,10.55,0.576,0,0,0,3,0
37.24,11,7,7.29,1.54,0.771,0,0,1,5,0
50.76,12,0,6.36,8.44,0.927,0,0,1,5,0
31.78,13,7,9.66,6.22,1.642,0,1,3,6,0
17.44,16,6,19.14,2.1,0.812,0,0,1,6,0
33.53,17,7,4.54,11.33,1.765,0,0,0,1,0
23.11,23,5,6.19,3.33,0.794,0,0,1,9,0
13.29,14,6,0.53,0.95,1.442,0,0,0,3,0
15.79,9,9,3.29,0.68,0.953,0,0,0,5,0
18.36,6,0,10.78,0.77,1.115,0,0,0,6,0
5.1,8,9,20.07,25.67,0.936,1,0,0,5,0
8.17,10,1,7.93,0.87,1.094,0,0,2,3,0
26.13,13,3,0.82,2.11,0.915,1,0,1,7,0
55.49,18,8,6.84,2.96,0.821,0,0,0,4,0
15.26,14,6,0.01,4.3,1.482,0,0,0,4,0
52.63,13,5,19.61,0.28,1.688,0,1,1,9,0
297.87,15,7,0.33,8.81,1.871,0,0,2,6,0
19.57,12,9,9.4,4.0,0.842,1,0,0,7,0
15.14,13,5,3.04,0.75,0.895,0,0,1,6,0
68.85,7,3,4.02,5.1,2.323,0,1,2,5,0
78.39,16,4,4.81,3.53,1.303,0,0,1,5,0
9.61,21,0,8.0,7.29,1.261,0,0,0,4,0
78.61,0,5,1.21,22.16,10.095,0,1,3,12,1
126.66,19,9,8.55,9.53,1.503,0,0,0,3,0
24.81,11,4,2.78,2.81,1.579,0,0,0,2,0
510.95,3,9,3.52,35.95,2.171,1,1,4,14,1
56.86,17,6,16.42,0.55,0.976,0,0,3,5,0
16.09,18,2,13.3,2.15,0.885,0,0,2,3,0
6.08,18,0,24.06,1.69,2.563,0,0,3,6,0
93.32,18,0,37.66,6.92,1.368,1,0,1,5,0
19.93,16,5,3.15,11.39,1.852,0,0,0,7,0
32.32,15,8,0.7,10.32,2.011,1,0,1,3,0
18.2,19,3,2.28,2.87,1.555,0,0,1,4,0
92.99,18,3,6.37,1.58,0.839,1,0,3,3,0
19.12,23,1,12.4,9.74,0.622,0,0,1,4,0
79.57,12,7,3.4,3.89,0.596,1,0,0,8,0
78.53,13,8,1.62,8.89,0.55,0,1,1,5,0
35.51,18,1,19.91,2.67,2.056,1,0,0,1,0
62.72,11,0,6.58,7.45,0.623,0,0,1,7,0
18.07,17,5,20.56,2.13,1.277,0,0,1,6,0
17.77,15,8,18.6,0.36,0.525,1,0,0,3,0
24.28,15,0,2.76,3.26,1.025,0,0,0,6,0
203.99,19,5,1.4,17.74,0.666,0,0,0,2,0
32.66,6,4,13.48,1.42,0.976,0,0,1,5,0
89.51,12,2,2.47,1.06,0.772,1,0,0,5,0
54.83,19,6,25.48,1.58,0.754,0,0,2,6,0
16.22,15,0,28.93,3.37,1.1,0,0,1,2,0
31.84,13,8,1.91,6.61,0.609,1,0,1,5,0
11.41,11,9,7.71,1.96,1.318,0,0,0,4,0
61.89,22,5,1.01,0.36,1.915,1,0,0,4,0
38.39,17,3,37.66,4.76,1.506,0,0,1,7,0
34.95,12,1,4.96,2.5,0.869,0,0,0,4,0
139.95,17,3,2.24,14.4,1.831,0,0,3,6,0
14.34,18,2,2.03,1.53,0.66,0,1,1,4,0
18.24,12,0,26.89,8.14,1.559,0,0,0,9,0
166.16,17,8,2.19,1.19,0.582,1,0,1,1,0
1091.74,2,7,11.78,22.46,1.439,0,0,3,12,1
30.92,13,3,4.56,3.25,1.086,0,0,2,4,0
86.27,20,1,2.74,1.49,1.177,0,0,1,2,0
34.9,13,7,11.27,5.23,0.864,0,0,1,6,0
1.91,16,0,20.01,14.06,0.595,1,1,0,4,0
15.87,20,3,13.13,1.57,1.013,0,0,0,6,0
16.82,11,8,3.13,21.33,1.453,1,0,0,5,0
40.11,21,1,7.46,2.7,0.935,0,0,0,6,0
10.72,14,6,3.62,0.44,0.942,0,0,1,10,0
22.64,12,0,0.06,0.42,1.291,0,0,1,5,0
21.09,18,0,14.77,1.37,0.341,0,0,1,3,0
114.11,12,1,4.75,1.87,1.038,0,0,1,10,0
19.72,21,0,36.75,3.51,1.708,0,1,1,4,0
15.94,17,6,30.51,1.35,1.189,1,0,0,3,0
152.12,22,6,3.97,10.37,1.0,0,0,1,4,0
21.81,17,3,0.67,0.49,1.558,1,0,0,8,0
47.47,12,4,5.43,0.39,0.914,0,0,2,6,0
12.7,13,7,2.27,3.18,1.506,0,0,0,6,0
31.99,15,1,6.96,4.57,0.818,0,0,2,8,0
32.28,11,3,6.98,3.13,1.802,0,1,0,8,0
26.29,22,0,2.35,6.37,0.915,0,0,4,0,0
13.59,20,8,6.83,1.37,0.502,1,0,1,3,0
13.25,18,2,9.26,1.0,0.812,0,0,1,2,0
18.53,14,4,22.96,1.84,1.323,0,0,1,7,0
77.41,15,2,0.02,4.81,0.674,1,0,0,6,0
60.67,15,2,7.7,0.7,1.2,0,0,0,10,0
73.55,12,4,2.38,5.53,0.789,0,0,1,6,0
27.93,13,5,1.54,8.07,0.595,1,0,1,7,0
100.58,17,5,11.45,5.95,0.956,0,0,0,4,0
38.04,13,7,13.54,6.19,0.274,0,0,2,9,0
125.91,9,7,7.97,3.87,1.922,0,0,1,7,0
6.77,14,1,17.97,2.6,1.764,0,0,0,6,0
13.37,14,0,0.87,1.83,0.647,0,0,0,8,0
8.92,19,0,12.65,0.91,0.683,1,0,0,2,0
10.8,9,0,10.96,1.14,0.991,0,0,2,3,0
39.52,9,0,4.57,15.0,1.191,0,0,1,9,0
15.71,12,0,0.19,0.83,0.761,0,0,1,5,0
16.89,14,9,12.88,1.35,1.469,0,1,1,6,0
81.92,16,9,3.9,9.5,1.282,0,0,1,9,0
42.5,17,9,2.12,9.8,2.272,0,0,1,6,0
92.82,17,3,3.91,1.48,0.783,0,0,0,2,0
23.05,10,9,12.79,0.37,1.76,0,1,2,3,0
45.44,22,3,1.93,0.26,0.644,0,0,0,4,0
16.97,17,9,6.46,15.21,0.775,1,0,1,10,0
81.33,16,2,0.33,21.91,0.85,0,0,1,3,0
75.17,20,7,1.29,2.14,0.965,0,0,1,10,0
17.91,15,8,2.62,0.68,0.882,0,0,1,6,0
104.86,15,5,2.51,6.39,1.621,1,0,1,8,0
85.08,11,6,3.39,2.37,1.256,0,0,2,2,0
3.43,13,6,7.03,2.82,0.882,0,0,2,7,0
42.37,12,7,21.13,3.58,1.467,0,0,2,6,0
97.78,15,0,6.59,3.05,1.483,0,0,0,3,0
11.71,8,3,12.94,3.17,3.225,0,0,1,3,0
19.2,8,3,12.07,4.97,0.409,0,0,2,2,0
11.23,12,9,0.67,21.24,2.177,0,0,1,5,0
338.23,0,7,51.39,13.12,2.485,1,0,1,9,1
27.23,17,9,2.72,3.2,1.127,0,0,1,6,0
18.03,20,8,0.12,1.11,1.375,1,0,1,4,0
24.0,19,9,13.45,0.53,1.348,0,1,0,6,0
41.4,17,6,5.43,0.11,1.213,0,0,0,8,0
75.21,15,9,0.3,1.96,1.056,1,0,1,2,0
39.34,22,1,12.05,2.31,0.378,0,0,0,4,0
22.41,18,5,14.24,3.45,1.655,0,0,0,2,0
17.52,6,7,6.17,10.54,0.609,0,0,0,6,0
116.85,9,7,29.5,5.02,1.459,0,0,1,8,0
7.5,16,9,2.42,0.18,1.239,1,0,1,8,0
35.01,23,2,5.19,0.24,1.12,0,0,0,3,0
14.41,16,3,1.97,2.01,0.443,0,0,1,6,0
47.49,14,0,0.32,2.8,0.589,0,0,0,5,0
79.27,13,4,7.87,1.88,0.934,1,0,2,4,0
16.94,17,1,2.41,2.66,1.608,0,0,1,8,0
31.46,17,2,12.55,7.19,0.578,0,0,2,3,0
55.19,7,9,5.36,0.45,1.325,0,0,2,2,0
51.84,9,7,3.74,10.85,0.988,1,0,0,10,0
39.18,23,6,2.83,0.32,1.51,0,0,1,4,0
6.63,9,7,2.81,4.38,0.715,0,0,1,3,0
122.27,0,3,16.25,9.77,5.488,0,1,3,8,1
15.39,22,1,5.75,1.25,1.55,0,0,0,3,0
101.68,20,5,0.22,3.22,1.122,0,0,1,6,0
28.08,12,3,2.81,0.64,0.96,1,0,1,3,0
9.06,14,4,3.79,7.79,0.695,0,0,0,1,0
42.23,22,1,1.57,2.58,1.454,0,0,1,6,0
26.17,19,3,5.06,0.33,0.528,0,0,0,6,0
111.85,17,6,12.09,7.22,1.899,0,0,2,6,0
50.81,18,1,30.46,4.56,0.983,1,1,0,6,0
4.77,10,4,10.64,1.19,1.55,1,0,1,1,0
18.1,20,3,1.59,2.99,1.25,0,0,0,3,0
10.43,13,3,0.57,0.0,0.814,0,0,1,3,0
445.33,7,3,6.74,2.31,0.563,0,0,1,3,0
15.38,17,6,4.86,2.0,1.235,0,0,0,4,0
540.35,17,1,33.26,6.59,1.133,0,0,1,5,0
17.95,13,8,8.05,1.72,0.995,0,0,1,3,0
224.23,18,1,3.54,1.6,0.758,1,0,0,6,0
113.96,17,7,4.86,13.07,0.622,1,0,0,6,0
101.42,19,3,2.83,7.14,0.919,0,0,1,3,0
7.39,17,3,0.4,1.22,0.768,0,0,2,8,0
31.0,18,0,4.0,1.51,2.946,0,0,1,7,0
12.25,13,8,4.07,0.25,1.029,0,1,0,8,0
270.35,18,0,3.9,1.76,0.872,0,1,0,3,0
33.04,13,1,7.49,2.68,0.822,0,0,0,7,0
16.77,10,2,8.57,2.12,1.312,0,1,2,4,0
9.75,7,0,2.47,0.35,0.581,0,0,0,3,0
127.48,12,6,3.44,57.38,5.879,0,0,2,14,1
81.02,19,0,7.88,17.39,1.311,0,0,2,1,0
31.57,7,9,16.15,12.69,0.674,0,0,1,5,0
7.53,9,1,6.8,7.9,0.618,0,0,0,4,0
42.58,15,9,10.62,5.52,0.815,0,0,0,6,0
20.05,19,5,2.76,1.75,0.754,0,0,1,6,0
3.84,12,5,7.52,9.86,1.225,1,1,1,1,0
489.33,7,3,41.81,0.05,0.969,1,0,0,5,0
79.23,22,8,0.14,10.66,1.876,0,0,1,7,0
59.77,15,2,4.39,1.54,0.983,1,0,0,5,0
18.34,17,9,2.0,0.69,1.175,0,0,0,3,0
27.55,8,4,25.53,1.91,0.921,0,0,0,5,0
9.83,16,0,9.46,3.42,1.142,1,0,0,6,0
17.93,11,7,8.6,15.34,0.946,0,1,1,5,0
9.59,19,1,5.32,4.09,0.461,1,0,0,3,0
69.73,16,6,14.26,1.5,1.203,0,0,1,6,0
53.66,11,9,0.17,1.6,0.996,0,0,0,5,0
38.54,15,2,8.67,0.54,0.838,0,0,1,3,0
94.87,19,1,2.09,2.25,1.371,0,0,0,3,0
175.43,15,1,11.28,1.32,0.361,0,0,1,3,0
70.2,18,5,1.63,4.22,1.166,0,0,1,7,0
129.44,20,9,6.47,2.17,0.808,0,1,1,2,0
44.58,19,9,18.73,10.65,0.571,0,0,0,2,0
1679.48,15,3,34.78,2.21,1.03,0,0,1,6,0
9.97,12,2,7.43,4.0,0.994,1,0,1,5,0
12.59,7,4,5.06,4.08,1.138,0,0,0,3,0
35.92,18,4,33.05,2.39,0.854,0,0,1,6,0
55.52,12,4,2.47,0.51,0.504,0,0,2,3,0
95.96,13,4,9.39,4.03,1.461,0,0,0,2,0
77.72,19,4,9.19,4.89,1.454,0,0,1,5,0
58.46,9,4,1.96,20.39,0.345,1,0,0,1,0
94.84,12,4,3.08,2.78,1.544,1,0,0,4,0
9.87,15,4,1.64,2.66,0.416,1,0,0,6,0
46.35,10,4,1.41,1.94,1.648,0,0,1,10,0
28.74,9,1,14.01,6.47,1.031,0,0,0,11,0
28.66,18,1,1.33,21.09,0.703,0,0,1,3,0
209.92,14,2,8.82,2.24,1.642,1,0,1,9,0
247.2,0,8,10.85,1.79,1.563,0,0,1,5,0
32.52,13,3,1.49,7.47,1.224,0,0,0,3,0
21.46,7,0,2.7,1.21,1.137,0,1,0,8,0
32.51,17,5,9.62,5.81,1.558,1,0,2,5,0
322.36,23,9,93.2,7.32,4.201,0,1,2,14,1
37.0,15,0,6.74,12.3,0.619,0,0,0,4,0
36.27,22,7,2.51,8.02,1.317,0,0,0,5,0
54.89,7,8,7.62,6.22,1.398,0,0,0,4,0
15.46,11,3,1.0,2.5,0.938,0,0,1,6,0
38.16,9,4,3.25,12.5,0.895,0,0,0,7,0
57.18,18,2,1.4,6.67,1.169,0,0,2,4,0
10.79,20,0,3.0,4.68,0.616,0,0,2,7,0
41.2,20,5,1.34,3.97,0.771,0,0,0,8,0
80.79,9,6,1.54,1.63,0.466,0,0,1,2,0
109.35,12,3,4.92,0.77,1.928,1,0,2,8,0
230.96,10,5,10.36,16.07,1.818,0,0,1,5,0
31.45,10,0,0.7,1.74,0.608,0,0,0,4,0
12.2,10,1,15.12,7.39,1.968,0,0,1,3,0
12.63,8,8,2.9,2.51,1.743,0,0,0,10,0
39.75,17,4,37.99,0.11,0.67,1,0,0,6,0
11.35,12,8,8.04,1.18,0.632,1,0,1,5,0
31.89,14,1,4.13,2.76,1.063,1,0,1,6,0
56.37,18,1,1.06,2.86,1.465,0,0,0,4,0
35.78,12,1,8.43,0.95,1.004,1,0,0,2,0
23.18,13,9,0.91,3.09,0.911,1,0,1,5,0
16.12,18,8,13.1,6.99,1.204,0,0,0,5,0
366.29,13,0,10.65,6.15,1.07,0,0,0,5,0
12.09,20,7,12.98,0.89,1.604,0,0,0,4,0
138.91,17,4,6.71,5.91,1.157,1,0,0,4,0
35.29,9,2,0.89,2.23,0.748,1,0,2,6,0
474.86,1,7,119.78,2.39,2.465,0,0,3,10,1
8.35,8,9,3.91,12.0,1.567,0,0,3,5,0
34.21,16,3,6.36,2.38,1.027,0,0,1,7,0
67.32,14,3,57.78,10.8,3.782,0,0,2,20,1
20.9,7,5,33.73,9.93,0.849,0,0,1,5,0
10.87,7,9,8.68,5.1,0.816,0,1,1,7,0
58.59,14,9,17.58,4.2,0.383,0,0,0,4,0
127.12,15,6,5.91,4.46,1.24,0,0,0,5,0
14.26,9,1,2.32,3.26,1.634,1,0,0,7,0
2.22,13,5,13.94,3.63,0.597,1,0,0,5,0
11.68,18,1,5.61,4.6,0.584,1,0,0,5,0
36.32,8,3,10.46,0.84,1.091,0,1,0,9,0
74.5,11,0,0.34,3.51,1.659,0,0,1,3,0
4.58,16,4,4.7,2.94,0.37,0,0,0,6,0
13.17,16,8,17.72,12.08,0.746,0,0,0,10,0
46.78,10,5,0.37,10.67,1.057,0,0,1,7,0
12.18,17,6,1.37,0.15,1.178,0,0,1,6,0
7.43,9,9,7.24,2.43,1.521,0,0,0,6,0
48.57,18,1,0.72,12.15,0.965,0,0,1,6,0
308.43,8,2,19.95,2.83,1.0,0,0,0,5,0
17.15,20,3,4.14,0.21,0.861,0,0,1,6,0
17.96,13,6,1.61,8.12,0.905,1,1,4,1,0
24.46,17,3,4.04,19.5,1.385,0,0,0,6,0
12.0,18,5,6.29,2.0,1.716,0,1,1,2,0
44.33,14,0,6.29,9.49,0.894,0,0,1,10,0
46.16,21,7,2.78,2.6,1.033,0,0,2,5,0
33.41,18,6,5.89,5.51,1.717,0,0,2,5,0
51.24,21,2,6.09,4.26,1.022,0,0,0,8,0
61.27,11,7,3.46,6.42,0.849,1,1,0,9,0
70.74,18,8,10.54,0.81,1.751,0,0,1,7,0
19.75,7,7,0.62,3.21,1.403,1,0,1,4,0
101.67,11,7,0.96,8.0,0.896,0,0,2,8,0
32.85,19,0,10.02,3.47,1.587,0,0,1,8,0
43.55,12,2,3.04,2.5,1.262,0,0,0,3,0
31.06,9,0,0.53,8.5,0.931,1,0,3,7,0
42.45,17,4,15.01,7.96,1.11,0,0,2,3,0
41.01,12,0,19.19,0.02,2.193,1,0,0,5,0
127.26,11,8,1.35,4.36,1.606,0,0,1,5,0
2.75,19,4,2.03,13.12,1.261,0,0,1,4,0
46.19,7,0,7.31,0.03,0.744,0,0,1,4,0
42.9,13,4,9.3,13.44,0.529,1,0,1,8,0
37.0,11,0,5.72,11.15,0.945,1,0,2,6,0
183.47,12,5,8.91,0.13,0.764,0,0,2,4,0
10.5,13,0,5.64,8.16,2.101,1,0,2,3,0
26.69,11,0,18.97,0.97,0.835,0,0,1,4,0
35.25,16,6,27.77,2.23,0.881,0,0,1,3,0
21.06,9,4,10.32,8.07,0.986,0,0,2,4,0
13.76,16,6,9.14,6.77,1.414,0,0,2,4,0
136.2,10,6,0.03,2.89,1.198,0,0,1,3,0
66.21,18,2,8.32,2.38,0.729,0,0,3,3,0
38.77,12,6,0.83,1.84,1.081,0,0,1,5,0
40.26,11,7,3.85,6.25,0.917,0,0,2,5,0
19.09,22,1,3.02,15.66,0.987,0,0,0,3,0
70.84,13,2,2.07,0.18,0.862,0,0,2,4,0
77.83,12,0,4.51,5.79,1.106,0,0,0,1,0
13.93,13,0,2.44,0.54,2.165,0,0,0,4,0
18.93,21,7,25.37,0.2,2.077,1,0,1,5,0
40.97,22,6,6.23,10.93,0.785,0,0,1,4,0
53.29,15,6,1.77,1.52,1.535,0,0,0,7,0
101.65,13,6,7.97,4.57,1.303,0,0,3,4,0
185.33,12,8,19.42,11.68,1.3,0,0,0,6,0
70.48,11,8,21.07,3.6,1.745,0,0,1,4,0
16.55,15,1,3.64,5.74,1.361,0,0,1,8,0
48.29,12,3,0.06,0.29,1.553,0,0,1,4,0
267.3,19,7,13.5,8.73,1.37,0,0,0,7,0
106.72,11,5,1.16,4.14,0.858,0,0,2,6,0
156.84,20,3,8.79,4.87,0.718,0,0,1,1,0
76.19,11,6,2.8,7.87,0.877,1,0,0,8,0
10.44,9,8,14.66,2.12,0.742,0,0,1,5,0
8.56,8,0,0.88,1.32,1.483,0,0,0,10,0
4.15,17,7,2.32,13.47,0.756,0,0,1,5,0
39.38,9,4,20.92,0.3,0.637,0,0,0,8,0
59.89,21,6,2.48,12.86,0.586,1,0,2,6,0
7.37,15,5,15.92,8.97,1.065,0,0,0,6,0
18.59,12,1,7.23,2.88,1.893,0,0,0,7,0
148.92,15,7,7.1,0.96,0.674,1,1,1,0,0
27.27,13,3,0.06,9.71,1.142,1,0,0,8,0
93.43,12,1,9.04,0.43,0.888,0,0,0,4,0
44.12,20,7,20.16,11.77,1.41,0,0,3,3,0
79.92,8,1,7.1,5.37,0.814,0,0,0,9,0
32.46,10,4,1.04,1.12,1.849,0,0,0,3,0
82.37,3,2,23.02,166.7,2.946,1,0,3,12,1
47.26,18,3,6.84,4.03,1.008,0,0,3,3,0
79.27,11,4,3.03,17.67,0.543,1,0,2,4,0
13.09,13,2,0.14,2.14,1.619,1,1,0,5,0
27.62,20,9,22.18,4.83,0.527,1,0,6,5,0
76.76,15,2,4.4,17.77,0.71,0,0,2,4,0
76.07,13,3,3.4,3.11,0.572,1,0,0,4,0
31.28,8,5,4.19,6.01,0.988,1,0,0,0,0
15.88,8,5,28.57,6.3,1.586,0,0,0,4,0
51.86,11,9,0.25,2.17,0.572,0,0,0,6,0
78.47,18,5,27.58,6.05,0.99,0,0,1,2,0
133.41,20,5,1.81,0.66,0.389,0,0,3,2,0
12.13,12,8,8.06,3.39,1.668,0,0,0,5,0
12.23,21,1,1.12,5.46,0.921,0,0,0,5,0
24.09,13,3,10.97,5.02,0.61,0,0,0,3,0
24.56,13,2,8.3,2.43,2.695,0,0,1,2,0
32.67,10,7,0.31,0.04,1.529,0,0,2,8,0
223.99,14,5,26.89,0.37,0.577,0,0,1,5,0
18.06,8,9,16.31,1.95,1.851,0,1,1,3,0
40.08,4,7,14.47,222.03,5.855,0,0,0,10,1
45.54,14,5,0.1,2.8,1.253,0,0,1,2,0
46.19,8,6,6.16,7.4,0.831,1,0,0,8,0
179.32,15,7,16.25,6.57,0.852,0,0,1,3,0
16.81,12,0,9.47,7.81,0.446,0,0,1,4,0
21.91,19,8,14.13,12.22,2.251,1,0,3,7,0
69.7,20,3,8.24,2.72,0.79,0,0,1,5,0
9.49,2,3,13.94,1.29,0.513,0,0,1,5,0
23.45,13,0,17.52,0.93,0.687,0,0,2,10,0
41.5,17,9,6.13,10.51,0.852,0,0,0,5,0
45.58,12,2,6.27,3.82,1.882,0,0,1,2,0
14.56,19,3,38.63,8.21,0.724,0,0,0,7,0
62.8,7,5,22.66,2.43,1.154,0,0,1,5,0
53.33,12,8,17.0,2.68,0.952,1,0,0,5,0
17.02,11,4,20.06,17.44,0.905,0,0,0,4,0
36.07,21,8,1.08,0.03,0.728,0,0,1,7,0
43.7,13,1,24.9,3.87,0.875,1,0,1,0,0
24.48,16,0,0.48,4.98,1.056,0,0,0,4,0
115.54,10,6,0.13,3.85,0.86,0,0,0,4,0
14.94,10,1,2.71,4.9,0.948,0,0,0,3,0
6.61,1,0,0.5,2.02,0.948,0,0,0,7,0
166.46,17,5,14.46,0.53,1.196,0,0,0,4,0
10.5,0,8,2.79,12.55,1.46,0,0,2,8,0
51.5,17,4,7.77,13.19,0.864,0,0,1,6,0
56.64,11,6,21.88,9.51,0.794,1,0,0,2,0
91.32,8,7,9.52,1.76,0.639,0,0,1,2,0
44.3,17,4,1.54,2.89,1.447,0,0,0,6,0
201.69,0,3,30.31,0.07,17.336,0,1,2,8,1
20.03,12,9,4.11,4.67,0.835,0,0,1,4,0
3.07,22,6,16.0,4.35,0.946,1,0,0,9,0
54.25,9,3,5.06,2.77,0.682,1,0,1,8,0
24.82,15,4,15.31,0.27,0.622,0,0,0,6,0
13.53,8,0,2.57,0.83,0.961,0,0,2,3,0
96.1,5,2,3.45,1.36,1.25,0,0,0,6,0
10.14,16,7,17.64,1.43,0.754,1,0,1,1,0
8.11,12,0,3.59,2.68,1.696,0,0,0,2,0
22.47,15,4,10.05,1.51,1.186,0,0,1,1,0
81.32,20,5,2.42,1.74,2.738,0,0,0,8,0
16.28,18,7,2.03,5.95,1.025,0,0,2,5,0
