user_id,company_id,plan_tier,signup_date,industry,daily_logins,features_used,session_duration_min,actions_per_session,last_active_date,days_since_last_login,monthly_active_days,support_tickets,nps_score,is_churned
USR-01854,CMP-0303,Free,2024-07-07,Education,10.1,6,1.0,5.1,2025-09-28,3,9,5,3,1
USR-01855,CMP-0311,Pro,2025-03-27,Manufacturing,12.6,8,16.7,6.1,2025-09-21,10,21,2,7,0
USR-01856,CMP-0208,Free,2024-09-16,Logistics,4.0,4,12.3,6.9,2025-09-30,1,12,5,4,0
USR-01857,CMP-0446,Pro,2025-02-05,Media,13.6,19,57.8,15.1,2025-09-29,2,14,3,9,0
USR-01858,CMP-0055,Free,2024-03-08,Logistics,0.0,1,13.7,1.7,2025-08-22,40,10,2,3,1
USR-01859,CMP-0012,Pro,2024-12-07,Logistics,9.1,13,17.0,14.5,2025-09-19,12,23,1,7,0
USR-01860,CMP-0400,Pro,2024-03-02,Manufacturing,8.2,7,34.6,1.3,2025-09-21,10,20,0,3,0
USR-01861,CMP-0515,Free,2024-05-09,Marketing,1.8,4,10.0,11.1,2025-09-04,27,6,4,8,0
USR-01862,CMP-0542,Pro,2024-07-12,Manufacturing,6.7,10,7.9,11.1,2025-09-22,9,12,3,3,0
USR-01863,CMP-0237,Free,2023-11-02,Finance,0.5,5,9.1,3.1,2025-09-30,1,0,1,10,0
USR-01864,CMP-0279,Pro,2023-12-12,Healthcare,2.7,17,35.8,13.5,2025-09-26,5,0,2,6,0
USR-01865,CMP-0348,Free,2024-11-22,Marketing,0.2,4,29.4,9.2,2025-09-23,8,3,4,4,0
USR-01866,CMP-0104,Enterprise,2024-04-15,Education,20.1,25,33.7,24.8,2025-09-30,1,26,1,7,0
USR-01867,CMP-0517,Free,2023-11-24,Marketing,2.9,15,3.4,19.2,2025-09-06,25,6,2,2,0
USR-01868,CMP-0248,Pro,2024-12-19,Consulting,21.9,16,19.5,13.8,2025-09-27,4,26,0,8,0
USR-01869,CMP-0364,Free,2024-06-19,Education,5.0,1,9.8,4.7,2025-10-01,0,10,0,4,1
USR-01870,CMP-0321,Free,2024-11-09,Media,8.8,2,1.4,5.9,2025-09-27,4,21,2,4,0
USR-01871,CMP-0286,Pro,2024-05-13,Manufacturing,21.5,13,17.5,15.5,2025-09-30,1,27,4,9,0
USR-01872,CMP-0149,Enterprise,2024-02-15,Logistics,13.1,9,55.7,13.6,2025-09-25,6,14,0,5,0
USR-01873,CMP-0084,Free,2024-09-07,Manufacturing,15.3,1,27.0,1.6,2025-09-17,14,26,1,5,0
USR-01874,CMP-0406,Free,2024-06-13,Consulting,9.2,1,17.8,3.5,2025-09-20,11,16,2,5,1
USR-01875,CMP-0456,Free,2024-03-03,E-commerce,2.8,3,6.9,3.6,2025-09-22,9,6,3,5,1
USR-01876,CMP-0161,Free,2024-12-23,Consulting,5.2,1,12.1,3.6,2025-09-17,14,11,6,4,1
USR-01877,CMP-0460,Free,2023-11-14,Finance,1.0,1,8.4,5.9,2025-09-12,19,0,3,4,1
USR-01878,CMP-0550,Pro,2024-09-08,Logistics,13.7,10,8.1,6.0,2025-09-26,5,22,3,10,0
USR-01879,CMP-0500,Free,2024-02-02,Logistics,3.7,12,6.2,15.9,2025-08-24,38,4,4,6,0
USR-01880,CMP-0509,Free,2024-03-08,Technology,13.1,3,1.0,2.0,2025-08-10,52,12,2,3,0
USR-01881,CMP-0481,Pro,2024-12-17,E-commerce,12.2,11,29.3,10.9,2025-08-25,37,14,2,8,0
USR-01882,CMP-0114,Free,2024-04-22,Technology,2.6,6,4.4,11.5,2025-09-16,15,15,3,5,1
USR-01883,CMP-0578,Free,2025-02-14,Media,25.0,2,11.9,5.6,2025-08-25,37,22,1,7,0
USR-01884,CMP-0361,Free,2024-12-21,Healthcare,4.3,9,30.6,11.2,2025-09-24,7,16,1,4,0
USR-01885,CMP-0341,Pro,2024-02-10,Healthcare,12.5,22,22.5,17.1,2025-09-18,13,18,2,5,0
USR-01886,CMP-0449,Free,2024-03-28,Manufacturing,1.6,2,9.3,1.5,2025-08-29,33,4,1,1,1
USR-01887,CMP-0180,Pro,2025-03-09,Healthcare,9.4,9,26.2,13.0,2025-09-15,16,14,3,9,0
USR-01888,CMP-0407,Free,2024-07-06,Logistics,0.2,5,2.1,5.2,2025-09-07,24,6,3,7,0
USR-01889,CMP-0196,Pro,2024-04-30,Consulting,9.2,5,18.5,5.5,2025-09-28,3,9,2,7,0
USR-01890,CMP-0466,Free,2024-06-08,E-commerce,8.0,1,3.4,6.7,2025-09-29,2,7,2,7,1
USR-01891,CMP-0311,Pro,2023-12-12,Manufacturing,16.1,13,23.6,10.3,2025-09-29,2,25,3,9,0
USR-01892,CMP-0262,Enterprise,2023-10-09,Manufacturing,13.5,16,22.7,16.6,2025-09-27,4,7,2,5,0
USR-01893,CMP-0419,Pro,2024-07-14,E-commerce,8.9,21,30.8,19.9,2025-09-30,1,18,2,7,0
USR-01894,CMP-0406,Free,2023-10-11,Logistics,18.2,1,1.0,3.8,2025-09-22,9,25,1,0,0
USR-01895,CMP-0143,Free,2024-10-21,Media,2.2,2,17.8,3.0,2025-09-20,11,3,2,4,0
USR-01896,CMP-0342,Free,2024-05-24,Media,4.6,2,3.7,2.9,2025-09-19,12,9,4,6,0
USR-01897,CMP-0316,Free,2025-04-04,Manufacturing,4.7,7,1.0,5.4,2025-08-24,38,9,2,4,0
USR-01898,CMP-0101,Free,2024-07-18,Media,4.1,1,1.0,5.2,2025-09-16,15,17,6,9,1
USR-01899,CMP-0244,Enterprise,2025-02-01,Logistics,19.3,22,27.8,18.6,2025-09-27,4,25,0,7,0
USR-01900,CMP-0490,Free,2023-12-09,Finance,2.6,4,14.9,9.1,2025-09-19,12,5,1,3,0
USR-01901,CMP-0012,Pro,2024-05-19,Finance,15.0,10,17.6,10.3,2025-09-19,12,16,0,7,0
USR-01902,CMP-0239,Pro,2024-09-16,Technology,10.8,15,30.1,11.8,2025-09-29,2,17,0,4,0
USR-01903,CMP-0561,Pro,2024-08-26,Marketing,13.4,10,17.2,10.3,2025-09-30,1,21,6,5,0
USR-01904,CMP-0042,Free,2024-11-04,Education,3.9,2,1.9,3.4,2025-08-26,36,9,3,7,1
USR-01905,CMP-0594,Enterprise,2023-12-30,Healthcare,18.7,19,54.8,21.2,2025-09-28,3,19,2,9,0
USR-01906,CMP-0429,Free,2024-08-31,Media,8.5,11,10.6,10.7,2025-09-16,15,20,2,5,0
USR-01907,CMP-0158,Pro,2024-09-21,Finance,14.5,11,21.4,11.0,2025-09-27,4,13,0,8,0
USR-01908,CMP-0216,Pro,2024-09-15,Consulting,16.9,8,27.7,13.6,2025-09-28,3,23,0,10,0
USR-01909,CMP-0462,Pro,2024-08-14,E-commerce,14.2,10,23.4,12.5,2025-09-26,5,25,1,6,0
USR-01910,CMP-0134,Pro,2024-11-15,Marketing,11.8,11,21.7,16.8,2025-10-01,0,17,2,5,0
USR-01911,CMP-0067,Free,2023-11-24,Technology,0.9,11,21.5,15.6,2025-09-23,8,13,1,6,0
USR-01912,CMP-0007,Free,2025-02-07,Education,3.3,8,1.0,6.7,2025-09-23,8,4,3,7,1
USR-01913,CMP-0526,Pro,2023-11-18,Finance,12.4,10,9.5,14.0,2025-09-26,5,18,0,8,1
USR-01914,CMP-0073,Free,2024-11-14,Technology,6.1,2,1.0,9.2,2025-09-17,14,14,4,8,1
USR-01915,CMP-0399,Enterprise,2023-10-14,Marketing,19.0,17,41.4,21.2,2025-09-22,9,27,0,9,0
USR-01916,CMP-0405,Free,2024-12-20,E-commerce,5.9,1,3.0,6.8,2025-09-17,14,9,0,6,0
USR-01917,CMP-0578,Free,2024-10-22,Healthcare,2.6,1,2.1,6.7,2025-09-01,30,3,1,7,0
USR-01918,CMP-0130,Free,2024-09-02,Finance,1.1,5,6.1,6.1,2025-09-20,11,4,3,6,0
USR-01919,CMP-0466,Free,2025-01-24,E-commerce,2.2,1,9.5,1.3,2025-09-18,13,4,5,1,1
USR-01920,CMP-0206,Pro,2025-01-05,Education,11.7,12,11.7,11.5,2025-10-01,0,24,0,3,0
USR-01921,CMP-0266,Pro,2024-08-20,Media,9.7,13,15.4,8.4,2025-09-30,1,20,2,4,0
USR-01922,CMP-0537,Pro,2025-01-16,Marketing,2.0,15,13.6,19.0,2025-09-25,6,2,0,8,0
USR-01923,CMP-0253,Enterprise,2024-04-21,Education,14.7,15,40.6,14.2,2025-09-30,1,14,1,7,0
USR-01924,CMP-0289,Enterprise,2024-08-02,Healthcare,13.2,16,36.4,19.7,2025-09-27,4,25,1,8,0
USR-01925,CMP-0164,Enterprise,2024-07-07,E-commerce,21.1,21,45.9,16.1,2025-09-29,2,25,1,10,0
USR-01926,CMP-0095,Free,2024-02-27,Logistics,6.2,5,4.6,10.2,2025-09-02,29,14,2,8,1
USR-01927,CMP-0110,Pro,2024-12-10,Healthcare,8.6,13,27.4,11.9,2025-09-06,25,14,0,2,1
USR-01928,CMP-0336,Free,2024-01-26,Manufacturing,5.0,1,3.2,1.0,2025-09-29,2,1,2,7,0
USR-01929,CMP-0238,Free,2023-10-23,Finance,2.4,3,6.1,10.3,2025-09-24,7,1,4,5,1
USR-01930,CMP-0381,Pro,2024-01-19,Media,9.4,14,20.4,17.5,2025-09-24,7,13,1,5,1
USR-01931,CMP-0436,Free,2024-10-15,Marketing,3.7,2,18.8,5.2,2025-09-26,5,7,6,4,1
USR-01932,CMP-0483,Free,2025-03-20,Consulting,0.5,3,44.9,5.5,2025-09-27,4,0,1,4,1
USR-01933,CMP-0025,Free,2025-02-08,E-commerce,2.9,1,1.0,5.1,2025-09-08,23,1,5,2,1
USR-01934,CMP-0117,Free,2024-12-23,Logistics,4.4,1,1.0,4.4,2025-08-07,55,11,5,6,1
USR-01935,CMP-0482,Enterprise,2024-06-25,Consulting,15.0,23,48.7,19.0,2025-09-27,4,25,3,10,0
USR-01936,CMP-0392,Free,2023-11-05,Finance,3.7,2,1.6,3.4,2025-09-21,10,16,3,8,0
USR-01937,CMP-0537,Free,2024-07-01,Finance,2.0,10,4.9,16.9,2025-09-23,8,1,2,0,1
USR-01938,CMP-0079,Pro,2024-07-10,Marketing,14.8,9,27.0,18.2,2025-09-26,5,10,0,7,0
USR-01939,CMP-0580,Free,2024-03-01,Logistics,1.2,8,35.9,14.1,2025-09-23,8,0,1,6,1
USR-01940,CMP-0173,Enterprise,2023-11-19,Finance,18.3,18,37.6,18.8,2025-09-29,2,24,1,6,0
USR-01941,CMP-0012,Free,2025-01-09,Consulting,5.3,1,6.9,2.8,2025-09-28,3,1,1,2,0
USR-01942,CMP-0128,Pro,2024-05-20,Logistics,7.3,8,16.5,7.0,2025-09-15,16,10,2,8,1
USR-01943,CMP-0092,Pro,2025-03-04,Consulting,12.6,7,17.2,6.4,2025-09-22,9,21,1,7,0
USR-01944,CMP-0543,Enterprise,2024-05-04,Healthcare,26.8,23,42.3,19.7,2025-09-28,3,25,0,7,0
USR-01945,CMP-0532,Pro,2025-02-13,Education,14.8,21,14.3,26.3,2025-09-11,20,17,4,8,0
USR-01946,CMP-0447,Enterprise,2025-01-16,Logistics,21.0,25,51.1,28.4,2025-09-30,1,22,2,10,0
USR-01947,CMP-0390,Free,2024-10-13,Technology,1.0,1,10.9,6.0,2025-09-30,1,4,1,6,0
USR-01948,CMP-0043,Free,2023-11-21,Education,4.8,6,4.7,4.9,2025-09-07,24,9,2,6,1
USR-01949,CMP-0254,Free,2025-01-19,Education,2.7,1,16.4,6.5,2025-07-03,90,1,1,5,1
USR-01950,CMP-0130,Enterprise,2024-05-24,Logistics,12.6,17,47.3,15.9,2025-09-29,2,30,1,7,0
USR-01951,CMP-0060,Free,2024-03-28,Media,5.3,6,7.6,1.3,2025-10-01,0,6,2,7,0
USR-01952,CMP-0467,Free,2025-01-14,Finance,25.0,4,1.1,7.1,2025-09-10,21,20,1,5,0
USR-01953,CMP-0287,Free,2025-01-24,Healthcare,13.9,4,16.0,3.7,2025-09-30,1,12,2,6,0
USR-01954,CMP-0517,Free,2025-01-24,Media,0.0,2,30.6,2.2,2025-09-21,10,5,3,9,0
USR-01955,CMP-0467,Free,2025-02-18,Media,10.8,4,1.0,5.4,2025-09-27,4,19,1,7,0
USR-01956,CMP-0345,Enterprise,2025-02-17,Technology,14.0,24,32.2,20.7,2025-09-24,7,9,1,6,0
USR-01957,CMP-0382,Pro,2024-02-08,E-commerce,4.6,14,3.0,14.1,2025-09-27,4,12,2,4,1
USR-01958,CMP-0253,Pro,2024-11-07,Logistics,12.4,12,29.4,12.4,2025-09-15,16,20,2,9,0
USR-01959,CMP-0056,Pro,2024-11-26,Consulting,12.2,13,16.3,7.8,2025-09-29,2,18,2,6,0
USR-01960,CMP-0463,Free,2024-01-05,Finance,4.7,2,11.1,9.2,2025-09-25,6,18,3,6,1
USR-01961,CMP-0457,Free,2023-11-17,Media,6.3,5,9.1,4.0,2025-08-21,41,6,1,3,1
USR-01962,CMP-0083,Free,2024-08-04,Healthcare,7.2,1,2.1,1.0,2025-09-28,3,13,2,7,1
USR-01963,CMP-0099,Free,2023-12-18,E-commerce,1.5,2,2.5,3.6,2025-09-19,12,1,4,10,0
USR-01964,CMP-0149,Pro,2024-03-19,Technology,5.8,11,30.1,11.5,2025-09-28,3,11,4,7,0
USR-01965,CMP-0329,Free,2024-12-23,Manufacturing,0.3,1,4.6,8.2,2025-09-11,20,7,4,7,1
USR-01966,CMP-0156,Free,2023-12-03,Finance,1.0,1,14.0,4.6,2025-09-30,1,1,4,8,0
USR-01967,CMP-0190,Pro,2025-02-27,Manufacturing,8.4,13,18.3,15.1,2025-09-27,4,19,3,10,0
USR-01968,CMP-0494,Enterprise,2023-10-04,Education,18.6,10,49.4,11.8,2025-09-28,3,24,2,6,0
USR-01969,CMP-0263,Enterprise,2023-11-02,Media,12.3,15,31.9,15.7,2025-09-30,1,19,3,8,0
USR-01970,CMP-0080,Enterprise,2024-05-07,Marketing,23.3,23,38.3,22.3,2025-10-01,0,24,3,9,0
USR-01971,CMP-0400,Enterprise,2024-03-04,Finance,29.4,12,44.8,6.8,2025-09-28,3,29,1,10,0
USR-01972,CMP-0260,Free,2024-06-13,Consulting,0.5,5,17.0,6.3,2025-09-22,9,0,3,4,1
USR-01973,CMP-0552,Pro,2024-12-19,E-commerce,10.3,15,14.5,18.5,2025-10-01,0,19,1,5,1
USR-01974,CMP-0101,Free,2023-10-23,Healthcare,2.5,1,2.6,15.6,2025-09-18,13,2,2,5,0
USR-01975,CMP-0359,Pro,2025-01-12,Finance,11.3,14,36.9,10.6,2025-09-14,17,22,0,6,0
USR-01976,CMP-0380,Pro,2024-06-21,Consulting,13.3,21,22.5,21.1,2025-10-01,0,21,1,6,0
USR-01977,CMP-0221,Free,2023-12-31,Logistics,5.9,1,45.0,2.1,2025-09-19,12,8,3,6,0
USR-01978,CMP-0420,Enterprise,2024-09-02,Manufacturing,11.4,22,27.3,26.7,2025-09-28,3,12,0,7,0
USR-01979,CMP-0124,Enterprise,2024-06-28,Logistics,5.5,20,26.4,14.9,2025-10-01,0,6,1,10,0
USR-01980,CMP-0422,Free,2024-01-02,E-commerce,2.4,7,17.6,10.5,2025-10-01,0,2,5,4,1
USR-01981,CMP-0231,Enterprise,2024-04-26,Technology,24.1,12,46.8,8.4,2025-09-30,1,24,4,7,0
USR-01982,CMP-0063,Free,2024-09-23,Media,9.2,9,14.7,9.2,2025-09-10,21,14,1,2,0
USR-01983,CMP-0485,Pro,2024-10-29,Finance,15.6,24,17.9,22.1,2025-09-30,1,27,0,9,0
USR-01984,CMP-0574,Pro,2023-12-27,Marketing,7.7,12,28.7,15.8,2025-09-19,12,12,0,4,0
USR-01985,CMP-0483,Pro,2024-12-22,Manufacturing,9.6,12,29.3,9.4,2025-09-24,7,17,4,7,1
USR-01986,CMP-0519,Enterprise,2025-03-02,Manufacturing,25.5,23,28.3,23.4,2025-09-30,1,25,1,9,0
USR-01987,CMP-0155,Enterprise,2024-12-24,Finance,16.6,21,20.8,19.9,2025-09-29,2,23,1,3,0
USR-01988,CMP-0092,Enterprise,2024-05-15,Education,8.7,18,40.8,18.2,2025-09-21,10,22,1,6,0
USR-01989,CMP-0526,Free,2024-11-15,Logistics,0.5,6,7.5,10.7,2025-09-28,3,5,2,4,1
USR-01990,CMP-0455,Enterprise,2023-12-18,Manufacturing,18.1,17,41.8,12.8,2025-09-29,2,27,1,10,0
USR-01991,CMP-0598,Free,2025-03-05,Consulting,9.5,2,4.9,7.0,2025-09-18,13,17,5,4,1
USR-01992,CMP-0510,Enterprise,2025-02-01,Healthcare,11.2,18,29.1,15.7,2025-10-01,0,18,0,7,0
USR-01993,CMP-0183,Free,2025-01-08,Media,1.3,7,17.9,11.9,2025-10-01,0,3,2,3,1
USR-01994,CMP-0386,Free,2024-06-05,Manufacturing,13.7,1,4.8,4.8,2025-10-01,0,17,6,3,0
USR-01995,CMP-0574,Pro,2025-02-03,Consulting,9.9,9,17.9,9.6,2025-09-29,2,18,2,5,0
USR-01996,CMP-0405,Free,2024-03-05,E-commerce,0.4,6,5.8,6.0,2025-09-30,1,0,4,3,0
USR-01997,CMP-0246,Free,2024-05-06,E-commerce,4.2,3,9.6,7.9,2025-09-09,22,12,2,3,1
USR-01998,CMP-0591,Free,2024-02-19,Media,4.1,1,1.0,7.6,2025-07-11,82,13,2,3,0
USR-01999,CMP-0471,Free,2024-06-25,Education,9.5,2,29.6,3.0,2025-10-01,0,21,0,4,1
USR-02000,CMP-0423,Free,2023-12-26,Marketing,25.0,4,8.5,2.8,2025-09-24,7,24,4,7,1
USR-02001,CMP-0065,Free,2025-01-15,Media,3.5,4,7.1,8.3,2025-10-01,0,9,5,2,1
USR-02002,CMP-0013,Pro,2025-01-18,Technology,17.2,14,30.0,9.9,2025-09-30,1,27,4,5,0
USR-02003,CMP-0213,Free,2023-10-13,Education,2.1,2,18.3,1.0,2025-09-26,5,5,1,4,0
USR-02004,CMP-0242,Pro,2024-04-09,Manufacturing,26.6,12,22.5,9.4,2025-09-28,3,28,1,6,0
USR-02005,CMP-0493,Free,2025-01-18,Media,8.7,2,26.2,3.4,2025-08-23,39,20,2,3,1
USR-02006,CMP-0213,Enterprise,2023-11-13,Logistics,20.4,21,46.1,15.8,2025-09-30,1,23,1,10,0
USR-02007,CMP-0338,Enterprise,2024-10-23,E-commerce,22.3,18,17.9,11.6,2025-09-29,2,26,2,8,0
USR-02008,CMP-0173,Free,2025-03-27,Consulting,4.9,6,6.2,4.4,2025-09-28,3,6,5,7,0
USR-02009,CMP-0164,Enterprise,2024-10-12,Media,18.0,12,46.3,14.5,2025-10-01,0,22,1,8,0
USR-02010,CMP-0465,Enterprise,2023-12-30,Logistics,16.9,18,25.6,13.6,2025-09-25,6,26,1,10,0
USR-02011,CMP-0497,Enterprise,2024-06-02,Education,19.0,12,18.1,11.6,2025-10-01,0,26,1,6,0
USR-02012,CMP-0395,Pro,2024-08-03,Technology,14.1,15,24.8,20.8,2025-09-08,23,30,1,5,0
USR-02013,CMP-0308,Free,2024-12-04,Consulting,0.9,3,45.0,5.3,2025-09-30,1,7,3,3,1
USR-02014,CMP-0183,Pro,2024-10-02,Healthcare,16.3,8,31.7,10.4,2025-09-25,6,24,2,6,0
USR-02015,CMP-0510,Pro,2025-03-04,Technology,11.8,17,16.5,13.8,2025-08-10,52,16,2,10,1
USR-02016,CMP-0546,Pro,2024-05-30,Manufacturing,9.5,15,29.0,21.5,2025-09-30,1,17,2,10,0
USR-02017,CMP-0564,Free,2024-03-29,Logistics,1.9,3,3.1,3.8,2025-09-24,7,2,2,7,0
USR-02018,CMP-0594,Enterprise,2025-02-08,Media,22.8,24,44.4,21.5,2025-09-27,4,23,1,7,0
USR-02019,CMP-0227,Enterprise,2024-07-06,Media,20.3,13,30.5,17.4,2025-10-01,0,24,0,9,0
USR-02020,CMP-0436,Free,2023-12-28,Finance,2.2,9,1.0,9.7,2025-09-15,16,4,2,9,1
USR-02021,CMP-0422,Free,2024-01-05,E-commerce,2.8,2,2.6,4.7,2025-09-30,1,7,4,8,0
USR-02022,CMP-0554,Free,2024-07-30,Manufacturing,20.1,1,23.5,3.0,2025-09-28,3,22,4,5,0
USR-02023,CMP-0021,Enterprise,2025-01-17,Logistics,19.3,13,22.6,12.6,2025-10-01,0,30,0,7,0
USR-02024,CMP-0554,Pro,2023-10-19,Media,12.9,3,27.1,6.5,2025-09-15,16,13,3,5,1
USR-02025,CMP-0397,Pro,2024-12-18,Healthcare,4.4,11,25.7,13.5,2025-09-30,1,7,2,6,0
USR-02026,CMP-0105,Pro,2024-07-06,Consulting,10.3,8,19.1,7.5,2025-10-01,0,23,1,5,0
USR-02027,CMP-0192,Pro,2025-03-21,Manufacturing,20.1,22,19.7,18.3,2025-09-25,6,29,2,6,0
USR-02028,CMP-0017,Free,2024-03-31,Education,0.6,1,5.5,2.0,2025-09-26,5,1,0,5,0
USR-02029,CMP-0120,Pro,2024-06-05,Healthcare,8.7,11,25.8,7.6,2025-09-28,3,12,1,5,0
USR-02030,CMP-0393,Enterprise,2024-09-12,Consulting,24.2,21,39.9,15.0,2025-10-01,0,25,1,10,0
USR-02031,CMP-0425,Enterprise,2024-12-13,Marketing,16.7,19,41.0,19.1,2025-09-27,4,24,0,8,0
USR-02032,CMP-0129,Enterprise,2024-07-26,E-commerce,23.3,18,35.8,20.2,2025-09-29,2,25,1,9,0
USR-02033,CMP-0130,Enterprise,2024-01-20,Manufacturing,22.7,20,48.6,21.6,2025-09-30,1,29,1,9,0
USR-02034,CMP-0572,Pro,2024-10-01,Logistics,6.1,8,19.9,2.3,2025-09-30,1,22,2,10,0
USR-02035,CMP-0560,Pro,2024-08-21,Technology,18.3,17,26.9,15.9,2025-09-25,6,20,0,5,0
USR-02036,CMP-0029,Pro,2023-10-25,Consulting,13.5,12,25.9,9.3,2025-09-21,10,22,0,5,0
USR-02037,CMP-0097,Enterprise,2024-04-16,Education,12.0,21,27.0,20.2,2025-09-30,1,17,1,5,0
USR-02038,CMP-0010,Free,2025-04-04,Media,3.3,4,7.8,4.9,2025-10-01,0,14,3,1,0
USR-02039,CMP-0242,Free,2024-02-10,Technology,6.5,7,19.3,10.4,2025-09-28,3,13,0,2,0
USR-02040,CMP-0232,Free,2024-10-26,Healthcare,2.9,6,1.0,7.7,2025-09-15,16,0,6,5,1
USR-02041,CMP-0284,Pro,2024-10-26,E-commerce,5.7,14,18.1,8.5,2025-08-31,31,15,3,6,0
USR-02042,CMP-0200,Free,2024-11-28,Logistics,1.2,5,10.6,4.1,2025-10-01,0,3,3,10,1
USR-02043,CMP-0079,Free,2024-11-05,Technology,1.5,1,1.0,3.8,2025-09-26,5,3,1,6,1
USR-02044,CMP-0173,Free,2024-01-17,Education,0.5,4,9.4,6.5,2025-10-01,0,9,4,7,0
USR-02045,CMP-0467,Free,2023-12-21,Consulting,2.1,4,12.6,2.0,2025-09-26,5,8,6,5,0
USR-02046,CMP-0581,Enterprise,2023-12-29,Logistics,13.1,17,43.0,12.0,2025-09-30,1,26,2,6,0
USR-02047,CMP-0416,Free,2025-03-06,Marketing,0.2,9,4.6,10.4,2025-08-27,35,0,4,6,1
USR-02048,CMP-0449,Pro,2023-12-19,Media,14.9,16,23.6,11.6,2025-10-01,0,23,1,3,0
USR-02049,CMP-0087,Pro,2025-01-15,E-commerce,8.3,4,10.2,1.2,2025-09-21,10,16,5,6,1
USR-02050,CMP-0101,Enterprise,2025-02-25,Technology,23.9,18,30.0,16.1,2025-09-30,1,20,1,8,0
USR-02051,CMP-0008,Free,2024-08-08,E-commerce,6.3,6,2.9,6.3,2025-09-08,23,10,3,4,1
USR-02052,CMP-0200,Enterprise,2024-05-03,E-commerce,11.9,15,44.4,12.4,2025-09-29,2,13,1,8,0
USR-02053,CMP-0505,Pro,2024-06-29,E-commerce,14.6,12,27.6,10.5,2025-10-01,0,10,1,5,0
USR-02054,CMP-0087,Enterprise,2024-12-10,Consulting,18.5,12,44.9,12.6,2025-09-23,8,22,0,6,0
USR-02055,CMP-0043,Enterprise,2024-07-10,E-commerce,15.5,16,35.2,13.6,2025-10-01,0,21,1,8,0
USR-02056,CMP-0385,Free,2024-05-05,Marketing,0.9,2,4.8,4.8,2025-09-19,12,2,0,8,0
USR-02057,CMP-0435,Free,2024-05-28,Healthcare,4.6,1,22.9,2.7,2025-09-02,29,7,5,8,0
USR-02058,CMP-0408,Free,2025-02-11,Education,6.2,3,2.8,5.9,2025-09-30,1,12,1,4,1
USR-02059,CMP-0483,Pro,2025-01-27,Logistics,7.2,11,41.8,14.4,2025-09-26,5,6,2,2,1
USR-02060,CMP-0017,Free,2025-03-02,Marketing,1.9,1,3.4,6.3,2025-09-07,24,0,1,5,0
USR-02061,CMP-0148,Free,2024-03-15,Logistics,3.9,1,1.3,7.7,2025-08-02,60,12,2,8,1
USR-02062,CMP-0277,Pro,2024-07-30,Education,8.4,20,26.3,21.5,2025-09-22,9,19,1,4,0
USR-02063,CMP-0232,Free,2024-12-15,Healthcare,9.6,1,9.4,4.5,2025-09-27,4,16,1,9,0
USR-02064,CMP-0366,Free,2025-01-01,Manufacturing,7.4,3,2.5,4.1,2025-09-15,16,8,1,0,0
USR-02065,CMP-0228,Pro,2024-02-20,Logistics,20.7,16,33.6,14.6,2025-09-23,8,22,1,7,0
USR-02066,CMP-0436,Free,2024-10-08,Logistics,0.3,7,10.5,6.0,2025-09-15,16,1,2,7,1
USR-02067,CMP-0399,Free,2025-02-17,Healthcare,4.9,5,14.5,7.0,2025-09-05,26,6,3,9,1
USR-02068,CMP-0211,Pro,2024-03-25,Technology,13.7,13,31.2,15.5,2025-10-01,0,15,2,7,0
USR-02069,CMP-0391,Pro,2024-09-15,Marketing,4.3,7,17.7,6.4,2025-10-01,0,10,0,6,0
USR-02070,CMP-0499,Enterprise,2024-01-16,Technology,10.0,17,47.4,16.5,2025-09-28,3,11,0,8,1
USR-02071,CMP-0540,Pro,2024-06-12,Technology,8.3,12,16.2,10.6,2025-09-10,21,14,2,5,1
USR-02072,CMP-0563,Pro,2024-06-01,Technology,13.0,13,22.4,14.0,2025-09-27,4,18,4,3,0
USR-02073,CMP-0491,Pro,2023-11-29,E-commerce,4.2,13,18.0,11.8,2025-09-09,22,10,1,6,0
USR-02074,CMP-0442,Enterprise,2024-05-02,Media,18.6,20,30.4,16.8,2025-09-23,8,16,1,8,0
USR-02075,CMP-0261,Enterprise,2025-01-29,Logistics,13.0,23,17.8,19.4,2025-09-25,6,21,0,9,0
USR-02076,CMP-0350,Enterprise,2024-02-08,Technology,13.7,22,15.3,22.1,2025-09-24,7,24,1,7,0
USR-02077,CMP-0352,Pro,2023-10-13,Marketing,18.5,14,31.4,13.9,2025-09-15,16,23,0,9,0
USR-02078,CMP-0520,Free,2023-11-29,Media,0.5,4,1.2,4.9,2025-09-08,23,0,4,5,0
USR-02079,CMP-0320,Free,2024-05-23,Media,3.6,1,29.3,4.6,2025-09-15,16,9,7,6,0
USR-02080,CMP-0138,Free,2025-01-20,Technology,1.2,1,7.6,2.6,2025-10-01,0,1,3,7,0
USR-02081,CMP-0550,Enterprise,2025-02-05,Consulting,24.2,18,25.9,20.8,2025-10-01,0,26,0,8,0
USR-02082,CMP-0368,Pro,2024-03-15,Technology,12.7,12,11.5,9.7,2025-09-30,1,14,3,6,0
USR-02083,CMP-0220,Pro,2025-03-21,Consulting,19.7,9,27.4,9.6,2025-10-01,0,28,1,10,0
USR-02084,CMP-0337,Free,2024-08-17,Technology,3.9,2,26.6,1.0,2025-09-30,1,5,4,1,1
USR-02085,CMP-0223,Enterprise,2024-09-18,Marketing,24.7,21,19.8,18.8,2025-09-24,7,23,1,8,0
